mu: 0.04 gamma: 0.1 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 0.184295 Regul: 0.030785 Obj: 0.215080 (0.215080)  NNZ: 3 (3)  Ttime: 1.4053 Vtime: 0.2165
Stat: nPR #16 (#24) Dim/MaxDim [128/640] AUC: 0.950681 FPR95: 30.71 [saved]
Step: 200000  Loss: 0.194431 Regul: 0.079680 Obj: 0.274111 (0.215080)  NNZ: 11 (3)  Ttime: 1.4043 Vtime: 0.0520
Best: 300000  Loss: 0.132306 Regul: 0.036588 Obj: 0.168894 (0.168894)  NNZ: 7 (7)  Ttime: 1.4009 Vtime: 0.0520
Stat: nPR #48 (#56) Dim/MaxDim [384/640] AUC: 0.964381 FPR95: 20.88 [saved]
Best: 400000  Loss: 0.122985 Regul: 0.042719 Obj: 0.165704 (0.165704)  NNZ: 10 (10)  Ttime: 1.4035 Vtime: 0.0514
Stat: nPR #76 (#80) Dim/MaxDim [608/640] AUC: 0.969311 FPR95: 17.29 [saved]
Best: 500000  Loss: 0.089523 Regul: 0.025706 Obj: 0.115228 (0.115228)  NNZ: 6 (6)  Ttime: 1.4025 Vtime: 0.0510
Stat: nPR #40 (#48) Dim/MaxDim [320/640] AUC: 0.970235 FPR95: 16.54 [saved]
Step: 600000  Loss: 0.103489 Regul: 0.021111 Obj: 0.124600 (0.115228)  NNZ: 9 (6)  Ttime: 1.4023 Vtime: 0.0517
Best: 700000  Loss: 0.088764 Regul: 0.009948 Obj: 0.098711 (0.098711)  NNZ: 5 (5)  Ttime: 1.4014 Vtime: 0.0509
Stat: nPR #32 (#40) Dim/MaxDim [256/640] AUC: 0.967505 FPR95: 18.68 [saved]
Step: 800000  Loss: 0.244035 Regul: 0.060005 Obj: 0.304040 (0.098711)  NNZ: 10 (5)  Ttime: 1.3990 Vtime: 0.0509
Step: 900000  Loss: 0.137828 Regul: 0.045619 Obj: 0.183446 (0.098711)  NNZ: 9 (5)  Ttime: 1.4168 Vtime: 0.0512
Step: 1000000  Loss: 0.103168 Regul: 0.039923 Obj: 0.143091 (0.098711)  NNZ: 13 (5)  Ttime: 1.4031 Vtime: 0.0513
Step: 1100000  Loss: 0.152398 Regul: 0.038976 Obj: 0.191374 (0.098711)  NNZ: 7 (5)  Ttime: 1.4020 Vtime: 0.0514
Step: 1200000  Loss: 0.120472 Regul: 0.037750 Obj: 0.158222 (0.098711)  NNZ: 6 (5)  Ttime: 1.4007 Vtime: 0.0519
Step: 1300000  Loss: 0.087979 Regul: 0.012252 Obj: 0.100231 (0.098711)  NNZ: 5 (5)  Ttime: 1.4037 Vtime: 0.0520
Step: 1400000  Loss: 0.094666 Regul: 0.029408 Obj: 0.124074 (0.098711)  NNZ: 7 (5)  Ttime: 1.4008 Vtime: 0.0513
