mu: 0.045 gamma: 0.015 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 0.725583 Regul: 0.222676 Obj: 0.948260 (0.948260)  NNZ: 7 (7)  Ttime: 1.3944 Vtime: 0.2168
Stat: nPR #40 (#56) Dim/MaxDim [320/640] AUC: 0.955406 FPR95: 31.02 [saved]
Step: 200000  Loss: 1.701214 Regul: 0.952498 Obj: 2.653712 (0.948260)  NNZ: 13 (7)  Ttime: 1.3949 Vtime: 0.0517
Best: 300000  Loss: 0.499767 Regul: 0.164334 Obj: 0.664101 (0.664101)  NNZ: 4 (4)  Ttime: 1.3908 Vtime: 0.0515
Stat: nPR #24 (#32) Dim/MaxDim [192/640] AUC: 0.957043 FPR95: 26.12 [saved]
Step: 400000  Loss: 1.417259 Regul: 0.250428 Obj: 1.667687 (0.664101)  NNZ: 11 (4)  Ttime: 1.3973 Vtime: 0.0513
Step: 500000  Loss: 0.557373 Regul: 0.180428 Obj: 0.737802 (0.664101)  NNZ: 7 (4)  Ttime: 1.3951 Vtime: 0.0510
Best: 600000  Loss: 0.124880 Regul: 0.030850 Obj: 0.155729 (0.155729)  NNZ: 2 (2)  Ttime: 1.3909 Vtime: 0.0509
Stat: nPR #16 (#16) Dim/MaxDim [128/640] AUC: 0.960754 FPR95: 23.83 [saved]
Step: 700000  Loss: 0.267511 Regul: 0.115895 Obj: 0.383405 (0.155729)  NNZ: 5 (2)  Ttime: 1.3958 Vtime: 0.0513
Step: 800000  Loss: 1.071292 Regul: 0.273999 Obj: 1.345291 (0.155729)  NNZ: 9 (2)  Ttime: 1.4029 Vtime: 0.0519
Step: 900000  Loss: 0.501683 Regul: 0.220979 Obj: 0.722662 (0.155729)  NNZ: 10 (2)  Ttime: 1.3923 Vtime: 0.0516
Step: 1000000  Loss: 0.276408 Regul: 0.135319 Obj: 0.411727 (0.155729)  NNZ: 7 (2)  Ttime: 1.3968 Vtime: 0.0511
Step: 1100000  Loss: 0.206815 Regul: 0.074652 Obj: 0.281467 (0.155729)  NNZ: 6 (2)  Ttime: 1.3978 Vtime: 0.0511
Step: 1200000  Loss: 0.244387 Regul: 0.103997 Obj: 0.348383 (0.155729)  NNZ: 5 (2)  Ttime: 1.3928 Vtime: 0.0510
Step: 1300000  Loss: 0.229425 Regul: 0.082343 Obj: 0.311768 (0.155729)  NNZ: 7 (2)  Ttime: 1.3918 Vtime: 0.0514
Step: 1400000  Loss: 0.200388 Regul: 0.078069 Obj: 0.278457 (0.155729)  NNZ: 5 (2)  Ttime: 1.3897 Vtime: 0.0511
Step: 1500000  Loss: 0.263854 Regul: 0.124244 Obj: 0.388098 (0.155729)  NNZ: 5 (2)  Ttime: 1.3952 Vtime: 0.0512
Step: 1600000  Loss: 0.312695 Regul: 0.090604 Obj: 0.403299 (0.155729)  NNZ: 7 (2)  Ttime: 1.3960 Vtime: 0.0512
Step: 1700000  Loss: 0.270152 Regul: 0.066522 Obj: 0.336674 (0.155729)  NNZ: 2 (2)  Ttime: 1.4002 Vtime: 0.0514
Step: 1800000  Loss: 0.285226 Regul: 0.095636 Obj: 0.380862 (0.155729)  NNZ: 6 (2)  Ttime: 1.3958 Vtime: 0.0514
Step: 1900000  Loss: 0.179619 Regul: 0.071213 Obj: 0.250832 (0.155729)  NNZ: 4 (2)  Ttime: 1.3949 Vtime: 0.0518
Step: 2000000  Loss: 0.229277 Regul: 0.112632 Obj: 0.341908 (0.155729)  NNZ: 7 (2)  Ttime: 1.4300 Vtime: 0.0512
Step: 2100000  Loss: 0.233762 Regul: 0.063875 Obj: 0.297636 (0.155729)  NNZ: 5 (2)  Ttime: 1.3933 Vtime: 0.0518
Step: 2200000  Loss: 0.179904 Regul: 0.069456 Obj: 0.249359 (0.155729)  NNZ: 5 (2)  Ttime: 1.3913 Vtime: 0.0516
Step: 2300000  Loss: 0.172508 Regul: 0.067676 Obj: 0.240184 (0.155729)  NNZ: 7 (2)  Ttime: 1.4061 Vtime: 0.0513
Step: 2400000  Loss: 0.236651 Regul: 0.115137 Obj: 0.351788 (0.155729)  NNZ: 6 (2)  Ttime: 1.3896 Vtime: 0.0521
Step: 2500000  Loss: 0.270773 Regul: 0.061633 Obj: 0.332407 (0.155729)  NNZ: 6 (2)  Ttime: 1.3952 Vtime: 0.0516
Best: 2600000  Loss: 0.105820 Regul: 0.029883 Obj: 0.135703 (0.135703)  NNZ: 2 (2)  Ttime: 1.3936 Vtime: 0.0514
Stat: nPR #12 (#16) Dim/MaxDim [96/640] AUC: 0.966455 FPR95: 19.31 [saved]
Step: 2700000  Loss: 0.236499 Regul: 0.120344 Obj: 0.356843 (0.135703)  NNZ: 8 (2)  Ttime: 1.3913 Vtime: 0.0514
Step: 2800000  Loss: 0.268603 Regul: 0.128936 Obj: 0.397539 (0.135703)  NNZ: 7 (2)  Ttime: 1.3958 Vtime: 0.0515
