mu: 0.004 gamma: 0.25 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 0.182796 Regul: 0.004135 Obj: 0.186931 (0.186931)  NNZ: 10 (10)  Ttime: 1.3757 Vtime: 0.2082
Stat: nPR #56 (#80) Dim/MaxDim [448/640] AUC: 0.951285 FPR95: 32.33 [saved]
Best: 200000  Loss: 0.128925 Regul: 0.005784 Obj: 0.134709 (0.134709)  NNZ: 16 (16)  Ttime: 1.3788 Vtime: 0.0511
Stat: nPR #104 (#128) Dim/MaxDim [832/640] AUC: 0.968979 FPR95: 17.51
Best: 300000  Loss: 0.090590 Regul: 0.002916 Obj: 0.093507 (0.093507)  NNZ: 11 (11)  Ttime: 1.3818 Vtime: 0.0512
Stat: nPR #64 (#88) Dim/MaxDim [512/640] AUC: 0.970206 FPR95: 16.70 [saved]
Step: 400000  Loss: 0.127814 Regul: 0.004974 Obj: 0.132788 (0.093507)  NNZ: 15 (11)  Ttime: 1.3761 Vtime: 0.0514
Best: 500000  Loss: 0.087329 Regul: 0.002844 Obj: 0.090173 (0.090173)  NNZ: 12 (12)  Ttime: 1.3855 Vtime: 0.0518
Stat: nPR #84 (#96) Dim/MaxDim [672/640] AUC: 0.971763 FPR95: 15.47
Step: 600000  Loss: 0.093448 Regul: 0.002884 Obj: 0.096332 (0.090173)  NNZ: 11 (12)  Ttime: 1.3830 Vtime: 0.0512
Step: 700000  Loss: 0.101472 Regul: 0.002885 Obj: 0.104357 (0.090173)  NNZ: 12 (12)  Ttime: 1.3818 Vtime: 0.0515
Step: 800000  Loss: 0.124178 Regul: 0.003793 Obj: 0.127971 (0.090173)  NNZ: 16 (12)  Ttime: 1.3838 Vtime: 0.0515
Step: 900000  Loss: 0.114134 Regul: 0.004371 Obj: 0.118505 (0.090173)  NNZ: 16 (12)  Ttime: 1.3853 Vtime: 0.0518
Best: 1000000  Loss: 0.079410 Regul: 0.001934 Obj: 0.081344 (0.081344)  NNZ: 9 (9)  Ttime: 1.3874 Vtime: 0.0513
Stat: nPR #60 (#72) Dim/MaxDim [480/640] AUC: 0.969994 FPR95: 17.46 [saved]
Step: 1100000  Loss: 0.123275 Regul: 0.003568 Obj: 0.126843 (0.081344)  NNZ: 14 (9)  Ttime: 1.3826 Vtime: 0.0508
Step: 1200000  Loss: 0.124685 Regul: 0.004779 Obj: 0.129464 (0.081344)  NNZ: 17 (9)  Ttime: 1.3868 Vtime: 0.0510
Step: 1300000  Loss: 0.081795 Regul: 0.002610 Obj: 0.084405 (0.081344)  NNZ: 13 (9)  Ttime: 1.3881 Vtime: 0.0516
Step: 1400000  Loss: 0.125618 Regul: 0.003310 Obj: 0.128928 (0.081344)  NNZ: 14 (9)  Ttime: 1.3974 Vtime: 0.0514
Step: 1500000  Loss: 0.110360 Regul: 0.004006 Obj: 0.114367 (0.081344)  NNZ: 17 (9)  Ttime: 1.3876 Vtime: 0.0517
