mu: 0.002 gamma: 0.03 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 1.214400 Regul: 0.028588 Obj: 1.242988 (1.242988)  NNZ: 15 (15)  Ttime: 1.4416 Vtime: 0.2141
Stat: nPR #96 (#120) Dim/MaxDim [768/640] AUC: 0.956522 FPR95: 30.82
Best: 200000  Loss: 0.793926 Regul: 0.039165 Obj: 0.833091 (0.833091)  NNZ: 32 (32)  Ttime: 1.4318 Vtime: 0.0518
Stat: nPR #232 (#256) Dim/MaxDim [1856/640] AUC: 0.976085 FPR95: 14.06
Best: 300000  Loss: 0.702647 Regul: 0.029431 Obj: 0.732078 (0.732078)  NNZ: 27 (27)  Ttime: 1.4282 Vtime: 0.0515
Stat: nPR #172 (#216) Dim/MaxDim [1376/640] AUC: 0.971722 FPR95: 19.42
Step: 400000  Loss: 0.952165 Regul: 0.044391 Obj: 0.996556 (0.732078)  NNZ: 36 (27)  Ttime: 1.4258 Vtime: 0.0511
Best: 500000  Loss: 0.315992 Regul: 0.016006 Obj: 0.331998 (0.331998)  NNZ: 20 (20)  Ttime: 1.4225 Vtime: 0.0513
Stat: nPR #136 (#160) Dim/MaxDim [1088/640] AUC: 0.978555 FPR95: 11.82
Best: 600000  Loss: 0.206218 Regul: 0.011946 Obj: 0.218164 (0.218164)  NNZ: 18 (18)  Ttime: 1.4230 Vtime: 0.0517
Stat: nPR #132 (#144) Dim/MaxDim [1056/640] AUC: 0.979268 FPR95: 11.05
Step: 700000  Loss: 0.304918 Regul: 0.012400 Obj: 0.317318 (0.218164)  NNZ: 16 (18)  Ttime: 1.4252 Vtime: 0.0516
Step: 800000  Loss: 0.311133 Regul: 0.018535 Obj: 0.329668 (0.218164)  NNZ: 24 (18)  Ttime: 1.4233 Vtime: 0.0515
Best: 900000  Loss: 0.105951 Regul: 0.002794 Obj: 0.108745 (0.108745)  NNZ: 8 (8)  Ttime: 1.4054 Vtime: 0.0512
Stat: nPR #60 (#64) Dim/MaxDim [480/640] AUC: 0.970251 FPR95: 19.30 [saved]
Step: 1000000  Loss: 0.153461 Regul: 0.006785 Obj: 0.160245 (0.108745)  NNZ: 12 (8)  Ttime: 1.4333 Vtime: 0.0524
Step: 1100000  Loss: 0.235976 Regul: 0.012991 Obj: 0.248968 (0.108745)  NNZ: 20 (8)  Ttime: 1.4296 Vtime: 0.0512
Step: 1200000  Loss: 0.211369 Regul: 0.010685 Obj: 0.222055 (0.108745)  NNZ: 17 (8)  Ttime: 1.4289 Vtime: 0.0514
Step: 1300000  Loss: 0.183337 Regul: 0.009556 Obj: 0.192893 (0.108745)  NNZ: 18 (8)  Ttime: 1.4074 Vtime: 0.0514
Step: 1400000  Loss: 0.281062 Regul: 0.012902 Obj: 0.293964 (0.108745)  NNZ: 18 (8)  Ttime: 1.4358 Vtime: 0.0514
Step: 1500000  Loss: 0.289924 Regul: 0.017763 Obj: 0.307688 (0.108745)  NNZ: 23 (8)  Ttime: 1.4271 Vtime: 0.0508
Step: 1600000  Loss: 0.162455 Regul: 0.010368 Obj: 0.172824 (0.108745)  NNZ: 18 (8)  Ttime: 1.4267 Vtime: 0.0510
Step: 1700000  Loss: 0.246316 Regul: 0.014784 Obj: 0.261101 (0.108745)  NNZ: 23 (8)  Ttime: 1.4279 Vtime: 0.0508
Step: 1800000  Loss: 0.221080 Regul: 0.004043 Obj: 0.225123 (0.108745)  NNZ: 8 (8)  Ttime: 1.4278 Vtime: 0.0517
Step: 1900000  Loss: 0.176114 Regul: 0.009144 Obj: 0.185257 (0.108745)  NNZ: 15 (8)  Ttime: 1.4309 Vtime: 0.0509
Best: 2000000  Loss: 0.074228 Regul: 0.002520 Obj: 0.076749 (0.076749)  NNZ: 5 (5)  Ttime: 1.4246 Vtime: 0.0513
Stat: nPR #36 (#40) Dim/MaxDim [288/640] AUC: 0.978504 FPR95: 11.83 [saved]
Step: 2100000  Loss: 0.229387 Regul: 0.013389 Obj: 0.242777 (0.076749)  NNZ: 24 (5)  Ttime: 1.4288 Vtime: 0.0518
Step: 2200000  Loss: 0.112807 Regul: 0.006190 Obj: 0.118997 (0.076749)  NNZ: 14 (5)  Ttime: 1.4255 Vtime: 0.0513
Step: 2300000  Loss: 0.102632 Regul: 0.004888 Obj: 0.107521 (0.076749)  NNZ: 15 (5)  Ttime: 1.4290 Vtime: 0.0515
Step: 2400000  Loss: 0.207211 Regul: 0.010071 Obj: 0.217282 (0.076749)  NNZ: 16 (5)  Ttime: 1.4282 Vtime: 0.0510
Step: 2500000  Loss: 0.112510 Regul: 0.005390 Obj: 0.117900 (0.076749)  NNZ: 11 (5)  Ttime: 1.4303 Vtime: 0.0521
Step: 2600000  Loss: 0.204660 Regul: 0.012817 Obj: 0.217477 (0.076749)  NNZ: 26 (5)  Ttime: 1.4281 Vtime: 0.0513
Step: 2700000  Loss: 0.125180 Regul: 0.005061 Obj: 0.130241 (0.076749)  NNZ: 15 (5)  Ttime: 1.4271 Vtime: 0.0514
Step: 2800000  Loss: 0.174556 Regul: 0.007192 Obj: 0.181747 (0.076749)  NNZ: 18 (5)  Ttime: 1.4226 Vtime: 0.0513
Step: 2900000  Loss: 0.279869 Regul: 0.009006 Obj: 0.288875 (0.076749)  NNZ: 22 (5)  Ttime: 1.4269 Vtime: 0.0514
Step: 3000000  Loss: 0.122478 Regul: 0.003580 Obj: 0.126058 (0.076749)  NNZ: 12 (5)  Ttime: 1.4272 Vtime: 0.0515
Step: 3100000  Loss: 0.123915 Regul: 0.004626 Obj: 0.128541 (0.076749)  NNZ: 10 (5)  Ttime: 1.4271 Vtime: 0.0511
Step: 3200000  Loss: 0.107740 Regul: 0.003158 Obj: 0.110898 (0.076749)  NNZ: 9 (5)  Ttime: 1.4272 Vtime: 0.0520
Step: 3300000  Loss: 0.629706 Regul: 0.004656 Obj: 0.634363 (0.076749)  NNZ: 12 (5)  Ttime: 1.4289 Vtime: 0.0512
Step: 3400000  Loss: 0.229304 Regul: 0.011619 Obj: 0.240923 (0.076749)  NNZ: 20 (5)  Ttime: 1.4300 Vtime: 0.0509
Step: 3500000  Loss: 0.118066 Regul: 0.006395 Obj: 0.124460 (0.076749)  NNZ: 13 (5)  Ttime: 1.4285 Vtime: 0.0514
Step: 3600000  Loss: 0.239956 Regul: 0.013532 Obj: 0.253488 (0.076749)  NNZ: 28 (5)  Ttime: 1.4314 Vtime: 0.0515
Step: 3700000  Loss: 0.109678 Regul: 0.004772 Obj: 0.114450 (0.076749)  NNZ: 13 (5)  Ttime: 1.4287 Vtime: 0.0514
Step: 3800000  Loss: 0.159871 Regul: 0.009308 Obj: 0.169179 (0.076749)  NNZ: 27 (5)  Ttime: 1.4292 Vtime: 0.0513
Step: 3900000  Loss: 0.152882 Regul: 0.008792 Obj: 0.161674 (0.076749)  NNZ: 19 (5)  Ttime: 1.4285 Vtime: 0.0512
Step: 4000000  Loss: 0.125853 Regul: 0.005785 Obj: 0.131638 (0.076749)  NNZ: 15 (5)  Ttime: 1.4301 Vtime: 0.0523
Step: 4100000  Loss: 0.096421 Regul: 0.002788 Obj: 0.099209 (0.076749)  NNZ: 7 (5)  Ttime: 1.4254 Vtime: 0.0519
Step: 4200000  Loss: 0.140216 Regul: 0.003429 Obj: 0.143645 (0.076749)  NNZ: 11 (5)  Ttime: 1.4273 Vtime: 0.0519
Step: 4300000  Loss: 0.167679 Regul: 0.008800 Obj: 0.176478 (0.076749)  NNZ: 24 (5)  Ttime: 1.4294 Vtime: 0.0525
