mu: 0.025 gamma: 0.02 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 0.735812 Regul: 0.341320 Obj: 1.077132 (1.077132)  NNZ: 11 (11)  Ttime: 1.4622 Vtime: 0.2584
Stat: nPR #88 (#88) Dim/MaxDim [704/640] AUC: 0.978561 FPR95: 9.68
Step: 200000  Loss: 1.225861 Regul: 0.483345 Obj: 1.709206 (1.077132)  NNZ: 23 (11)  Ttime: 1.3977 Vtime: 0.0516
Best: 300000  Loss: 0.683973 Regul: 0.274759 Obj: 0.958732 (0.958732)  NNZ: 13 (13)  Ttime: 1.4131 Vtime: 0.0512
Stat: nPR #68 (#104) Dim/MaxDim [544/640] AUC: 0.976409 FPR95: 12.28 [saved]
Best: 400000  Loss: 0.153972 Regul: 0.044145 Obj: 0.198117 (0.198117)  NNZ: 5 (5)  Ttime: 1.3999 Vtime: 0.0518
Stat: nPR #40 (#40) Dim/MaxDim [320/640] AUC: 0.972849 FPR95: 14.79 [saved]
Step: 500000  Loss: 0.171647 Regul: 0.050113 Obj: 0.221760 (0.198117)  NNZ: 6 (5)  Ttime: 1.3979 Vtime: 0.0514
Step: 600000  Loss: 0.150768 Regul: 0.057234 Obj: 0.208002 (0.198117)  NNZ: 5 (5)  Ttime: 1.3972 Vtime: 0.0514
Best: 700000  Loss: 0.091268 Regul: 0.013223 Obj: 0.104492 (0.104492)  NNZ: 2 (2)  Ttime: 1.3996 Vtime: 0.0514
Stat: nPR #12 (#16) Dim/MaxDim [96/640] AUC: 0.968835 FPR95: 18.04 [saved]
Step: 800000  Loss: 0.124501 Regul: 0.040579 Obj: 0.165080 (0.104492)  NNZ: 8 (2)  Ttime: 1.3953 Vtime: 0.0511
Step: 900000  Loss: 0.114302 Regul: 0.036234 Obj: 0.150535 (0.104492)  NNZ: 6 (2)  Ttime: 1.3976 Vtime: 0.0515
Step: 1000000  Loss: 0.245482 Regul: 0.110852 Obj: 0.356334 (0.104492)  NNZ: 9 (2)  Ttime: 1.3989 Vtime: 0.0518
Step: 1100000  Loss: 0.135876 Regul: 0.029575 Obj: 0.165451 (0.104492)  NNZ: 4 (2)  Ttime: 1.3974 Vtime: 0.0509
Step: 1200000  Loss: 0.360100 Regul: 0.085831 Obj: 0.445930 (0.104492)  NNZ: 8 (2)  Ttime: 1.3956 Vtime: 0.0514
Step: 1300000  Loss: 0.108235 Regul: 0.038336 Obj: 0.146571 (0.104492)  NNZ: 7 (2)  Ttime: 1.3929 Vtime: 0.0519
Best: 1400000  Loss: 0.071477 Regul: 0.016422 Obj: 0.087899 (0.087899)  NNZ: 5 (5)  Ttime: 1.3989 Vtime: 0.0517
Stat: nPR #36 (#40) Dim/MaxDim [288/640] AUC: 0.976085 FPR95: 13.05 [saved]
Step: 1500000  Loss: 0.313067 Regul: 0.144568 Obj: 0.457635 (0.087899)  NNZ: 16 (5)  Ttime: 1.3981 Vtime: 0.0513
Step: 1600000  Loss: 0.217862 Regul: 0.087311 Obj: 0.305172 (0.087899)  NNZ: 12 (5)  Ttime: 1.3989 Vtime: 0.0511
Step: 1700000  Loss: 0.312757 Regul: 0.027359 Obj: 0.340116 (0.087899)  NNZ: 4 (5)  Ttime: 1.4004 Vtime: 0.0511
Step: 1800000  Loss: 0.098732 Regul: 0.026379 Obj: 0.125111 (0.087899)  NNZ: 5 (5)  Ttime: 1.4030 Vtime: 0.0517
Step: 1900000  Loss: 0.110936 Regul: 0.032626 Obj: 0.143562 (0.087899)  NNZ: 5 (5)  Ttime: 1.3971 Vtime: 0.0520
Step: 2000000  Loss: 0.103990 Regul: 0.028482 Obj: 0.132472 (0.087899)  NNZ: 6 (5)  Ttime: 1.4080 Vtime: 0.0512
Best: 2100000  Loss: 0.056043 Regul: 0.013171 Obj: 0.069214 (0.069214)  NNZ: 3 (3)  Ttime: 1.3957 Vtime: 0.0511
Stat: nPR #24 (#24) Dim/MaxDim [192/640] AUC: 0.979804 FPR95: 9.37 [saved]
Step: 2200000  Loss: 0.090686 Regul: 0.027579 Obj: 0.118265 (0.069214)  NNZ: 5 (3)  Ttime: 1.3992 Vtime: 0.0514
Step: 2300000  Loss: 0.176473 Regul: 0.062421 Obj: 0.238894 (0.069214)  NNZ: 8 (3)  Ttime: 1.3953 Vtime: 0.0517
Step: 2400000  Loss: 0.059250 Regul: 0.014536 Obj: 0.073785 (0.069214)  NNZ: 8 (3)  Ttime: 1.4024 Vtime: 0.0513
Step: 2500000  Loss: 0.168067 Regul: 0.055823 Obj: 0.223889 (0.069214)  NNZ: 8 (3)  Ttime: 1.4019 Vtime: 0.0517
Step: 2600000  Loss: 0.197061 Regul: 0.069681 Obj: 0.266741 (0.069214)  NNZ: 8 (3)  Ttime: 1.3977 Vtime: 0.0511
Step: 2700000  Loss: 0.085714 Regul: 0.032874 Obj: 0.118587 (0.069214)  NNZ: 7 (3)  Ttime: 1.3969 Vtime: 0.0513
Step: 2800000  Loss: 0.167583 Regul: 0.074225 Obj: 0.241808 (0.069214)  NNZ: 8 (3)  Ttime: 1.3980 Vtime: 0.0519
