mu: 0.015 gamma: 0.05 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 1.103996 Regul: 0.041113 Obj: 1.145109 (1.145109)  NNZ: 5 (5)  Ttime: 1.4291 Vtime: 0.1986
Stat: nPR #32 (#40) Dim/MaxDim [256/640] AUC: 0.916092 FPR95: 58.23 [saved]
Best: 200000  Loss: 0.286812 Regul: 0.056353 Obj: 0.343166 (0.343166)  NNZ: 12 (12)  Ttime: 1.4040 Vtime: 0.0513
Stat: nPR #84 (#96) Dim/MaxDim [672/640] AUC: 0.970250 FPR95: 16.55
Best: 300000  Loss: 0.186675 Regul: 0.018268 Obj: 0.204943 (0.204943)  NNZ: 7 (7)  Ttime: 1.4078 Vtime: 0.0515
Stat: nPR #40 (#56) Dim/MaxDim [320/640] AUC: 0.958367 FPR95: 25.19 [saved]
Best: 400000  Loss: 0.152816 Regul: 0.014289 Obj: 0.167104 (0.167104)  NNZ: 4 (4)  Ttime: 1.4029 Vtime: 0.0511
Stat: nPR #32 (#32) Dim/MaxDim [256/640] AUC: 0.959946 FPR95: 24.28 [saved]
Best: 500000  Loss: 0.095849 Regul: 0.009657 Obj: 0.105506 (0.105506)  NNZ: 3 (3)  Ttime: 1.4070 Vtime: 0.0508
Stat: nPR #24 (#24) Dim/MaxDim [192/640] AUC: 0.968070 FPR95: 18.31 [saved]
Step: 600000  Loss: 0.155914 Regul: 0.018775 Obj: 0.174689 (0.105506)  NNZ: 7 (3)  Ttime: 1.4081 Vtime: 0.0513
Step: 700000  Loss: 0.477315 Regul: 0.010650 Obj: 0.487965 (0.105506)  NNZ: 3 (3)  Ttime: 1.4067 Vtime: 0.0512
Step: 800000  Loss: 0.143593 Regul: 0.022528 Obj: 0.166121 (0.105506)  NNZ: 11 (3)  Ttime: 1.4036 Vtime: 0.0511
Step: 900000  Loss: 0.277937 Regul: 0.040418 Obj: 0.318355 (0.105506)  NNZ: 10 (3)  Ttime: 1.4066 Vtime: 0.0517
Step: 1000000  Loss: 0.120555 Regul: 0.018300 Obj: 0.138855 (0.105506)  NNZ: 8 (3)  Ttime: 1.4186 Vtime: 0.0519
Step: 1100000  Loss: 0.120171 Regul: 0.012876 Obj: 0.133047 (0.105506)  NNZ: 4 (3)  Ttime: 1.4062 Vtime: 0.0513
Step: 1200000  Loss: 0.227100 Regul: 0.038103 Obj: 0.265203 (0.105506)  NNZ: 10 (3)  Ttime: 1.4082 Vtime: 0.0513
Step: 1300000  Loss: 0.153288 Regul: 0.024488 Obj: 0.177776 (0.105506)  NNZ: 10 (3)  Ttime: 1.4019 Vtime: 0.0525
