mu: 0.05 gamma: 0.03 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 0.476346 Regul: 0.273975 Obj: 0.750321 (0.750321)  NNZ: 11 (11)  Ttime: 1.4011 Vtime: 0.2011
Stat: nPR #84 (#88) Dim/MaxDim [672/640] AUC: 0.969819 FPR95: 21.61
Best: 200000  Loss: 0.309305 Regul: 0.283609 Obj: 0.592914 (0.592914)  NNZ: 8 (8)  Ttime: 1.3977 Vtime: 0.0516
Stat: nPR #56 (#64) Dim/MaxDim [448/640] AUC: 0.979202 FPR95: 9.13 [saved]
Best: 300000  Loss: 0.325256 Regul: 0.213635 Obj: 0.538892 (0.538892)  NNZ: 8 (8)  Ttime: 1.3978 Vtime: 0.0512
Stat: nPR #48 (#64) Dim/MaxDim [384/640] AUC: 0.973696 FPR95: 13.87 [saved]
Best: 400000  Loss: 0.089518 Regul: 0.045081 Obj: 0.134598 (0.134598)  NNZ: 5 (5)  Ttime: 1.3973 Vtime: 0.0517
Stat: nPR #32 (#40) Dim/MaxDim [256/640] AUC: 0.975000 FPR95: 14.25 [saved]
Best: 500000  Loss: 0.072902 Regul: 0.040466 Obj: 0.113369 (0.113369)  NNZ: 4 (4)  Ttime: 1.3946 Vtime: 0.0520
Stat: nPR #32 (#32) Dim/MaxDim [256/640] AUC: 0.977907 FPR95: 10.12 [saved]
Step: 600000  Loss: 0.123160 Regul: 0.068243 Obj: 0.191403 (0.113369)  NNZ: 6 (4)  Ttime: 1.3937 Vtime: 0.0515
Step: 700000  Loss: 0.128862 Regul: 0.058984 Obj: 0.187846 (0.113369)  NNZ: 5 (4)  Ttime: 1.3965 Vtime: 0.0517
Step: 800000  Loss: 0.113602 Regul: 0.093024 Obj: 0.206625 (0.113369)  NNZ: 9 (4)  Ttime: 1.3940 Vtime: 0.0526
Step: 900000  Loss: 0.084239 Regul: 0.030109 Obj: 0.114348 (0.113369)  NNZ: 3 (4)  Ttime: 1.4026 Vtime: 0.0522
Step: 1000000  Loss: 0.175789 Regul: 0.084216 Obj: 0.260006 (0.113369)  NNZ: 5 (4)  Ttime: 1.3974 Vtime: 0.0512
Step: 1100000  Loss: 0.135485 Regul: 0.087421 Obj: 0.222906 (0.113369)  NNZ: 10 (4)  Ttime: 1.3988 Vtime: 0.0512
Step: 1200000  Loss: 0.104374 Regul: 0.059363 Obj: 0.163737 (0.113369)  NNZ: 5 (4)  Ttime: 1.3992 Vtime: 0.0514
