mu: 0.045 gamma: 0.1 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 0.196020 Regul: 0.214034 Obj: 0.410055 (0.410055)  NNZ: 22 (22)  Ttime: 1.4134 Vtime: 0.2513
Stat: nPR #136 (#176) Dim/MaxDim [1088/640] AUC: 0.978676 FPR95: 11.55
Best: 200000  Loss: 0.098538 Regul: 0.067361 Obj: 0.165900 (0.165900)  NNZ: 11 (11)  Ttime: 1.4030 Vtime: 0.0510
Stat: nPR #76 (#88) Dim/MaxDim [608/640] AUC: 0.974634 FPR95: 15.69 [saved]
Best: 300000  Loss: 0.067276 Regul: 0.054209 Obj: 0.121485 (0.121485)  NNZ: 10 (10)  Ttime: 1.4014 Vtime: 0.0521
Stat: nPR #64 (#80) Dim/MaxDim [512/640] AUC: 0.979598 FPR95: 11.31 [saved]
Step: 400000  Loss: 0.521417 Regul: 0.118930 Obj: 0.640346 (0.121485)  NNZ: 12 (10)  Ttime: 1.4004 Vtime: 0.0516
Best: 500000  Loss: 0.070952 Regul: 0.033729 Obj: 0.104681 (0.104681)  NNZ: 10 (10)  Ttime: 1.4002 Vtime: 0.0519
Stat: nPR #64 (#80) Dim/MaxDim [512/640] AUC: 0.974642 FPR95: 16.21 [saved]
Best: 600000  Loss: 0.059063 Regul: 0.018751 Obj: 0.077814 (0.077814)  NNZ: 8 (8)  Ttime: 1.4017 Vtime: 0.0510
Stat: nPR #56 (#64) Dim/MaxDim [448/640] AUC: 0.976930 FPR95: 13.72 [saved]
Step: 700000  Loss: 0.066030 Regul: 0.025859 Obj: 0.091889 (0.077814)  NNZ: 7 (8)  Ttime: 1.4116 Vtime: 0.0517
Step: 800000  Loss: 0.066385 Regul: 0.037288 Obj: 0.103673 (0.077814)  NNZ: 10 (8)  Ttime: 1.4100 Vtime: 0.0513
Step: 900000  Loss: 0.185423 Regul: 0.029755 Obj: 0.215178 (0.077814)  NNZ: 8 (8)  Ttime: 1.3987 Vtime: 0.0522
Step: 1000000  Loss: 0.063108 Regul: 0.040071 Obj: 0.103179 (0.077814)  NNZ: 10 (8)  Ttime: 1.4043 Vtime: 0.0511
Step: 1100000  Loss: 0.066206 Regul: 0.046130 Obj: 0.112336 (0.077814)  NNZ: 17 (8)  Ttime: 1.4025 Vtime: 0.0511
Step: 1200000  Loss: 0.067526 Regul: 0.029185 Obj: 0.096711 (0.077814)  NNZ: 10 (8)  Ttime: 1.4024 Vtime: 0.0515
Step: 1300000  Loss: 0.059139 Regul: 0.027293 Obj: 0.086432 (0.077814)  NNZ: 9 (8)  Ttime: 1.4002 Vtime: 0.0516
Step: 1400000  Loss: 0.103226 Regul: 0.019015 Obj: 0.122241 (0.077814)  NNZ: 9 (8)  Ttime: 1.4043 Vtime: 0.0513
Step: 1500000  Loss: 0.066090 Regul: 0.021877 Obj: 0.087967 (0.077814)  NNZ: 10 (8)  Ttime: 1.4022 Vtime: 0.0518
Step: 1600000  Loss: 0.058558 Regul: 0.031808 Obj: 0.090366 (0.077814)  NNZ: 9 (8)  Ttime: 1.3999 Vtime: 0.0517
Step: 1700000  Loss: 0.068185 Regul: 0.033239 Obj: 0.101424 (0.077814)  NNZ: 11 (8)  Ttime: 1.4105 Vtime: 0.0516
Step: 1800000  Loss: 0.072471 Regul: 0.064786 Obj: 0.137258 (0.077814)  NNZ: 17 (8)  Ttime: 1.4001 Vtime: 0.0524
Step: 1900000  Loss: 0.063350 Regul: 0.021250 Obj: 0.084600 (0.077814)  NNZ: 9 (8)  Ttime: 1.4477 Vtime: 0.0518
Step: 2000000  Loss: 0.074440 Regul: 0.032764 Obj: 0.107204 (0.077814)  NNZ: 11 (8)  Ttime: 1.4120 Vtime: 0.0508
Step: 2100000  Loss: 0.063598 Regul: 0.032110 Obj: 0.095709 (0.077814)  NNZ: 10 (8)  Ttime: 1.4071 Vtime: 0.0515
Step: 2200000  Loss: 0.075454 Regul: 0.045591 Obj: 0.121045 (0.077814)  NNZ: 9 (8)  Ttime: 1.4122 Vtime: 0.0517
Step: 2300000  Loss: 0.061853 Regul: 0.026980 Obj: 0.088833 (0.077814)  NNZ: 11 (8)  Ttime: 1.4062 Vtime: 0.0521
Step: 2400000  Loss: 0.069520 Regul: 0.035862 Obj: 0.105382 (0.077814)  NNZ: 9 (8)  Ttime: 1.4071 Vtime: 0.0511
Step: 2500000  Loss: 0.089324 Regul: 0.027831 Obj: 0.117155 (0.077814)  NNZ: 10 (8)  Ttime: 1.4097 Vtime: 0.0509
Step: 2600000  Loss: 0.060551 Regul: 0.034261 Obj: 0.094812 (0.077814)  NNZ: 13 (8)  Ttime: 1.4058 Vtime: 0.0508
Step: 2700000  Loss: 0.055567 Regul: 0.035066 Obj: 0.090633 (0.077814)  NNZ: 14 (8)  Ttime: 1.4101 Vtime: 0.0512
