mu: 0.005 gamma: 0.175 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 0.149206 Regul: 0.014127 Obj: 0.163333 (0.163333)  NNZ: 26 (26)  Ttime: 1.4056 Vtime: 0.2274
Stat: nPR #144 (#208) Dim/MaxDim [1152/640] AUC: 0.974332 FPR95: 15.68
Step: 200000  Loss: 0.179601 Regul: 0.027531 Obj: 0.207132 (0.163333)  NNZ: 40 (26)  Ttime: 1.4519 Vtime: 0.0518
Best: 300000  Loss: 0.145882 Regul: 0.007351 Obj: 0.153234 (0.153234)  NNZ: 17 (17)  Ttime: 1.3940 Vtime: 0.0516
Stat: nPR #108 (#136) Dim/MaxDim [864/640] AUC: 0.962756 FPR95: 26.88
Step: 400000  Loss: 0.186602 Regul: 0.011889 Obj: 0.198491 (0.153234)  NNZ: 25 (17)  Ttime: 1.3969 Vtime: 0.0519
Best: 500000  Loss: 0.070667 Regul: 0.004457 Obj: 0.075124 (0.075124)  NNZ: 13 (13)  Ttime: 1.3985 Vtime: 0.0521
Stat: nPR #76 (#104) Dim/MaxDim [608/640] AUC: 0.975396 FPR95: 15.25 [saved]
Step: 600000  Loss: 0.071441 Regul: 0.006657 Obj: 0.078098 (0.075124)  NNZ: 21 (13)  Ttime: 1.3989 Vtime: 0.0510
Step: 700000  Loss: 0.107307 Regul: 0.005761 Obj: 0.113067 (0.075124)  NNZ: 19 (13)  Ttime: 1.3968 Vtime: 0.0518
Step: 800000  Loss: 0.077774 Regul: 0.007209 Obj: 0.084983 (0.075124)  NNZ: 22 (13)  Ttime: 1.3953 Vtime: 0.0517
Best: 900000  Loss: 0.069574 Regul: 0.003483 Obj: 0.073057 (0.073057)  NNZ: 13 (13)  Ttime: 1.3920 Vtime: 0.0522
Stat: nPR #92 (#104) Dim/MaxDim [736/640] AUC: 0.973179 FPR95: 16.59
Step: 1000000  Loss: 0.082296 Regul: 0.006513 Obj: 0.088809 (0.073057)  NNZ: 29 (13)  Ttime: 1.3999 Vtime: 0.0514
Best: 1100000  Loss: 0.052532 Regul: 0.003798 Obj: 0.056329 (0.056329)  NNZ: 13 (13)  Ttime: 1.3951 Vtime: 0.0516
Stat: nPR #80 (#104) Dim/MaxDim [640/640] AUC: 0.980658 FPR95: 9.86 [saved]
