mu: 0.02 gamma: 0.01 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 0.529275 Regul: 0.160585 Obj: 0.689860 (0.689860)  NNZ: 7 (7)  Ttime: 1.4466 Vtime: 0.2640
Stat: nPR #48 (#56) Dim/MaxDim [384/640] AUC: 0.970493 FPR95: 16.33 [saved]
Step: 200000  Loss: 1.759416 Regul: 0.372079 Obj: 2.131495 (0.689860)  NNZ: 11 (7)  Ttime: 1.3924 Vtime: 0.0521
Best: 300000  Loss: 0.484288 Regul: 0.094165 Obj: 0.578453 (0.578453)  NNZ: 4 (4)  Ttime: 1.4125 Vtime: 0.0515
Stat: nPR #28 (#32) Dim/MaxDim [224/640] AUC: 0.964583 FPR95: 21.03 [saved]
Step: 400000  Loss: 0.538771 Regul: 0.136975 Obj: 0.675746 (0.578453)  NNZ: 6 (4)  Ttime: 1.4144 Vtime: 0.0512
Best: 500000  Loss: 0.362020 Regul: 0.077949 Obj: 0.439969 (0.439969)  NNZ: 5 (5)  Ttime: 1.4103 Vtime: 0.0514
Stat: nPR #40 (#40) Dim/MaxDim [320/640] AUC: 0.968102 FPR95: 18.46 [saved]
Step: 600000  Loss: 0.580940 Regul: 0.112629 Obj: 0.693569 (0.439969)  NNZ: 7 (5)  Ttime: 1.4324 Vtime: 0.0516
Step: 700000  Loss: 0.907624 Regul: 0.137959 Obj: 1.045583 (0.439969)  NNZ: 9 (5)  Ttime: 1.4425 Vtime: 0.0512
Step: 800000  Loss: 1.515876 Regul: 0.300227 Obj: 1.816103 (0.439969)  NNZ: 12 (5)  Ttime: 1.4320 Vtime: 0.0513
Step: 900000  Loss: 1.798076 Regul: 0.408552 Obj: 2.206628 (0.439969)  NNZ: 12 (5)  Ttime: 1.4363 Vtime: 0.0511
Best: 1000000  Loss: 0.262168 Regul: 0.048130 Obj: 0.310298 (0.310298)  NNZ: 6 (6)  Ttime: 1.4006 Vtime: 0.0510
Stat: nPR #44 (#48) Dim/MaxDim [352/640] AUC: 0.965047 FPR95: 20.66 [saved]
Step: 1100000  Loss: 0.833181 Regul: 0.124878 Obj: 0.958059 (0.310298)  NNZ: 8 (6)  Ttime: 1.4077 Vtime: 0.0518
Step: 1200000  Loss: 0.836886 Regul: 0.229565 Obj: 1.066451 (0.310298)  NNZ: 13 (6)  Ttime: 1.4258 Vtime: 0.0505
Step: 1300000  Loss: 0.328958 Regul: 0.051577 Obj: 0.380535 (0.310298)  NNZ: 5 (6)  Ttime: 1.4250 Vtime: 0.0515
Step: 1400000  Loss: 0.562010 Regul: 0.105171 Obj: 0.667181 (0.310298)  NNZ: 9 (6)  Ttime: 1.4087 Vtime: 0.0520
Step: 1500000  Loss: 0.409335 Regul: 0.080825 Obj: 0.490160 (0.310298)  NNZ: 10 (6)  Ttime: 1.4201 Vtime: 0.0512
Step: 1600000  Loss: 0.548451 Regul: 0.140024 Obj: 0.688475 (0.310298)  NNZ: 11 (6)  Ttime: 1.4103 Vtime: 0.0517
Step: 1700000  Loss: 0.744706 Regul: 0.153159 Obj: 0.897865 (0.310298)  NNZ: 14 (6)  Ttime: 1.4251 Vtime: 0.0526
Step: 1800000  Loss: 0.274129 Regul: 0.062324 Obj: 0.336453 (0.310298)  NNZ: 6 (6)  Ttime: 1.4418 Vtime: 0.0554
Step: 1900000  Loss: 0.348552 Regul: 0.069604 Obj: 0.418156 (0.310298)  NNZ: 8 (6)  Ttime: 1.4050 Vtime: 0.0515
Step: 2000000  Loss: 0.302384 Regul: 0.067949 Obj: 0.370333 (0.310298)  NNZ: 8 (6)  Ttime: 1.4245 Vtime: 0.0521
Best: 2100000  Loss: 0.126225 Regul: 0.014595 Obj: 0.140820 (0.140820)  NNZ: 3 (3)  Ttime: 1.4374 Vtime: 0.0515
Stat: nPR #20 (#24) Dim/MaxDim [160/640] AUC: 0.962001 FPR95: 22.54 [saved]
Step: 2200000  Loss: 0.377776 Regul: 0.106978 Obj: 0.484753 (0.140820)  NNZ: 12 (3)  Ttime: 1.4342 Vtime: 0.0512
Step: 2300000  Loss: 0.263122 Regul: 0.062720 Obj: 0.325842 (0.140820)  NNZ: 7 (3)  Ttime: 1.4400 Vtime: 0.0518
Step: 2400000  Loss: 0.166850 Regul: 0.026567 Obj: 0.193418 (0.140820)  NNZ: 3 (3)  Ttime: 1.4391 Vtime: 0.0525
Step: 2500000  Loss: 0.171601 Regul: 0.013530 Obj: 0.185131 (0.140820)  NNZ: 4 (3)  Ttime: 1.4254 Vtime: 0.0518
Step: 2600000  Loss: 0.178313 Regul: 0.020186 Obj: 0.198499 (0.140820)  NNZ: 4 (3)  Ttime: 1.4090 Vtime: 0.0521
Step: 2700000  Loss: 0.396297 Regul: 0.100752 Obj: 0.497049 (0.140820)  NNZ: 10 (3)  Ttime: 1.4056 Vtime: 0.0513
Step: 2800000  Loss: 0.280450 Regul: 0.043066 Obj: 0.323517 (0.140820)  NNZ: 7 (3)  Ttime: 1.4593 Vtime: 0.0516
Step: 2900000  Loss: 0.360206 Regul: 0.085293 Obj: 0.445499 (0.140820)  NNZ: 8 (3)  Ttime: 1.3958 Vtime: 0.0521
Step: 3000000  Loss: 0.455482 Regul: 0.074902 Obj: 0.530385 (0.140820)  NNZ: 8 (3)  Ttime: 1.3974 Vtime: 0.0511
