mu: 0.05 gamma: 0.025 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 0.169644 Regul: 0.106549 Obj: 0.276193 (0.276193)  NNZ: 4 (4)  Ttime: 1.4021 Vtime: 0.2120
Step: 1700000  Loss: 0.081683 Regul: 0.020813 Obj: 0.102496 (0.099993)  NNZ: 6 (6)  Ttime: 1.3973 Vtime: 0.0518
Step: 1800000  Loss: 0.155764 Regul: 0.171936 Obj: 0.327700 (0.099993)  NNZ: 10 (6)  Ttime: 1.3949 Vtime: 0.0512
Step: 1900000  Loss: 0.119170 Regul: 0.044397 Obj: 0.163567 (0.099993)  NNZ: 4 (6)  Ttime: 1.3966 Vtime: 0.0511
Step: 2000000  Loss: 0.114624 Regul: 0.084009 Obj: 0.198633 (0.099993)  NNZ: 10 (6)  Ttime: 1.3956 Vtime: 0.0517
Step: 2100000  Loss: 0.078606 Regul: 0.063489 Obj: 0.142094 (0.099993)  NNZ: 9 (6)  Ttime: 1.3966 Vtime: 0.0519
Step: 2200000  Loss: 0.078071 Regul: 0.065283 Obj: 0.143354 (0.099993)  NNZ: 9 (6)  Ttime: 1.3924 Vtime: 0.0512
Step: 2300000  Loss: 0.077923 Regul: 0.080798 Obj: 0.158721 (0.099993)  NNZ: 11 (6)  Ttime: 1.4018 Vtime: 0.0515
Step: 2400000  Loss: 0.110349 Regul: 0.069177 Obj: 0.179526 (0.099993)  NNZ: 7 (6)  Ttime: 1.3989 Vtime: 0.0508
Step: 2500000  Loss: 0.081655 Regul: 0.077319 Obj: 0.158975 (0.099993)  NNZ: 10 (6)  Ttime: 1.3928 Vtime: 0.0515
Step: 2600000  Loss: 0.092051 Regul: 0.057874 Obj: 0.149925 (0.099993)  NNZ: 9 (6)  Ttime: 1.3990 Vtime: 0.0509
Step: 2700000  Loss: 0.098314 Regul: 0.080225 Obj: 0.178539 (0.099993)  NNZ: 9 (6)  Ttime: 1.3959 Vtime: 0.0512
Step: 2800000  Loss: 0.104603 Regul: 0.024023 Obj: 0.128626 (0.099993)  NNZ: 3 (6)  Ttime: 1.4013 Vtime: 0.0508
Step: 2900000  Loss: 0.245561 Regul: 0.173669 Obj: 0.419231 (0.099993)  NNZ: 17 (6)  Ttime: 1.3970 Vtime: 0.0513
Step: 3000000  Loss: 0.079663 Regul: 0.050977 Obj: 0.130640 (0.099993)  NNZ: 10 (6)  Ttime: 1.3967 Vtime: 0.0511
Best: 3100000  Loss: 0.080288 Regul: 0.015332 Obj: 0.095620 (0.095620)  NNZ: 3 (3)  Ttime: 1.3948 Vtime: 0.0516
Stat: nPR #24 (#24) Dim/MaxDim [192/640] AUC: 0.969478 FPR95: 19.37 [saved]
Step: 3200000  Loss: 0.080236 Regul: 0.030493 Obj: 0.110729 (0.095620)  NNZ: 4 (3)  Ttime: 1.3984 Vtime: 0.0513
Step: 3300000  Loss: 0.089415 Regul: 0.014197 Obj: 0.103611 (0.095620)  NNZ: 2 (3)  Ttime: 1.3995 Vtime: 0.0511
Step: 3400000  Loss: 0.077300 Regul: 0.036365 Obj: 0.113665 (0.095620)  NNZ: 5 (3)  Ttime: 1.3935 Vtime: 0.0511
Step: 3500000  Loss: 0.078627 Regul: 0.066870 Obj: 0.145497 (0.095620)  NNZ: 7 (3)  Ttime: 1.3970 Vtime: 0.0514
Step: 3600000  Loss: 0.064233 Regul: 0.041370 Obj: 0.105602 (0.095620)  NNZ: 5 (3)  Ttime: 1.4006 Vtime: 0.0520
Step: 3700000  Loss: 0.086286 Regul: 0.064587 Obj: 0.150873 (0.095620)  NNZ: 6 (3)  Ttime: 1.3952 Vtime: 0.0513
Best: 3800000  Loss: 0.057640 Regul: 0.024451 Obj: 0.082091 (0.082091)  NNZ: 5 (5)  Ttime: 1.3951 Vtime: 0.0517
Stat: nPR #32 (#40) Dim/MaxDim [256/640] AUC: 0.977663 FPR95: 12.62 [saved]
Step: 3900000  Loss: 0.128644 Regul: 0.040112 Obj: 0.168756 (0.082091)  NNZ: 10 (5)  Ttime: 1.3980 Vtime: 0.0507
Step: 4000000  Loss: 0.089920 Regul: 0.048022 Obj: 0.137942 (0.082091)  NNZ: 6 (5)  Ttime: 1.3924 Vtime: 0.0512
Step: 4100000  Loss: 0.067256 Regul: 0.037195 Obj: 0.104451 (0.082091)  NNZ: 5 (5)  Ttime: 1.4000 Vtime: 0.0508
Step: 4200000  Loss: 0.095780 Regul: 0.039819 Obj: 0.135600 (0.082091)  NNZ: 11 (5)  Ttime: 1.3976 Vtime: 0.0510
Step: 4300000  Loss: 0.068172 Regul: 0.057275 Obj: 0.125448 (0.082091)  NNZ: 12 (5)  Ttime: 1.4015 Vtime: 0.0513
Step: 4400000  Loss: 0.175512 Regul: 0.090625 Obj: 0.266137 (0.082091)  NNZ: 13 (5)  Ttime: 1.3989 Vtime: 0.0510
Step: 4500000  Loss: 0.087772 Regul: 0.055249 Obj: 0.143021 (0.082091)  NNZ: 11 (5)  Ttime: 1.3890 Vtime: 0.0523
Step: 4600000  Loss: 0.069822 Regul: 0.043018 Obj: 0.112839 (0.082091)  NNZ: 6 (5)  Ttime: 1.3996 Vtime: 0.0515
Step: 4700000  Loss: 0.294205 Regul: 0.134497 Obj: 0.428702 (0.082091)  NNZ: 18 (5)  Ttime: 1.3931 Vtime: 0.0514
Step: 4800000  Loss: 0.078401 Regul: 0.068213 Obj: 0.146614 (0.082091)  NNZ: 7 (5)  Ttime: 1.3954 Vtime: 0.0519
Step: 4900000  Loss: 0.058055 Regul: 0.024121 Obj: 0.082176 (0.082091)  NNZ: 8 (5)  Ttime: 1.3945 Vtime: 0.0512
Best: 5000000  Loss: 0.055363 Regul: 0.025488 Obj: 0.080852 (0.080852)  NNZ: 8 (8)  Ttime: 1.3968 Vtime: 0.0516
Stat: nPR #48 (#64) Dim/MaxDim [384/640] AUC: 0.978462 FPR95: 12.03 [saved]
Step: 5100000  Loss: 0.122863 Regul: 0.056348 Obj: 0.179211 (0.080852)  NNZ: 10 (8)  Ttime: 1.3999 Vtime: 0.0513
Step: 5200000  Loss: 0.169233 Regul: 0.062817 Obj: 0.232051 (0.080852)  NNZ: 10 (8)  Ttime: 1.3990 Vtime: 0.0517
Step: 5300000  Loss: 0.077857 Regul: 0.067798 Obj: 0.145655 (0.080852)  NNZ: 12 (8)  Ttime: 1.4075 Vtime: 0.0513
Step: 5400000  Loss: 0.079794 Regul: 0.057056 Obj: 0.136850 (0.080852)  NNZ: 7 (8)  Ttime: 1.3928 Vtime: 0.0513
Step: 5500000  Loss: 0.119345 Regul: 0.052832 Obj: 0.172177 (0.080852)  NNZ: 10 (8)  Ttime: 1.3954 Vtime: 0.0513
Step: 5600000  Loss: 0.102071 Regul: 0.010620 Obj: 0.112692 (0.080852)  NNZ: 5 (8)  Ttime: 1.3951 Vtime: 0.0516
Step: 5700000  Loss: 0.062786 Regul: 0.053223 Obj: 0.116009 (0.080852)  NNZ: 11 (8)  Ttime: 1.3997 Vtime: 0.0509
Step: 5800000  Loss: 0.077497 Regul: 0.045557 Obj: 0.123053 (0.080852)  NNZ: 6 (8)  Ttime: 1.3959 Vtime: 0.0524
Step: 5900000  Loss: 0.070308 Regul: 0.041040 Obj: 0.111349 (0.080852)  NNZ: 6 (8)  Ttime: 1.3994 Vtime: 0.0520
Step: 6000000  Loss: 0.079222 Regul: 0.064209 Obj: 0.143431 (0.080852)  NNZ: 7 (8)  Ttime: 1.3958 Vtime: 0.0509
Step: 6100000  Loss: 0.115824 Regul: 0.101831 Obj: 0.217655 (0.080852)  NNZ: 12 (8)  Ttime: 1.3992 Vtime: 0.0518
Step: 6200000  Loss: 0.077223 Regul: 0.040576 Obj: 0.117799 (0.080852)  NNZ: 6 (8)  Ttime: 1.4002 Vtime: 0.0515
Step: 6300000  Loss: 0.199802 Regul: 0.046021 Obj: 0.245822 (0.080852)  NNZ: 15 (8)  Ttime: 1.3993 Vtime: 0.0517
Step: 6400000  Loss: 0.072007 Regul: 0.042505 Obj: 0.114512 (0.080852)  NNZ: 7 (8)  Ttime: 1.3951 Vtime: 0.0517
Step: 6500000  Loss: 0.060701 Regul: 0.038599 Obj: 0.099300 (0.080852)  NNZ: 8 (8)  Ttime: 1.3969 Vtime: 0.0515
Step: 6600000  Loss: 0.069282 Regul: 0.025732 Obj: 0.095015 (0.080852)  NNZ: 7 (8)  Ttime: 1.4005 Vtime: 0.0517
Step: 6700000  Loss: 0.101121 Regul: 0.030176 Obj: 0.131296 (0.080852)  NNZ: 6 (8)  Ttime: 1.3991 Vtime: 0.0508
Step: 6800000  Loss: 0.067531 Regul: 0.050293 Obj: 0.117824 (0.080852)  NNZ: 11 (8)  Ttime: 1.3955 Vtime: 0.0524
Step: 6900000  Loss: 0.063020 Regul: 0.034839 Obj: 0.097858 (0.080852)  NNZ: 6 (8)  Ttime: 1.4025 Vtime: 0.0513
Step: 7000000  Loss: 0.142121 Regul: 0.036938 Obj: 0.179059 (0.080852)  NNZ: 6 (8)  Ttime: 1.3986 Vtime: 0.0511
Step: 7100000  Loss: 0.071710 Regul: 0.034937 Obj: 0.106646 (0.080852)  NNZ: 8 (8)  Ttime: 1.3945 Vtime: 0.0520
Step: 7200000  Loss: 0.070812 Regul: 0.019678 Obj: 0.090490 (0.080852)  NNZ: 5 (8)  Ttime: 1.4054 Vtime: 0.0525
Step: 7300000  Loss: 0.103129 Regul: 0.099097 Obj: 0.202226 (0.080852)  NNZ: 20 (8)  Ttime: 1.4003 Vtime: 0.0506
Step: 7400000  Loss: 0.103204 Regul: 0.080713 Obj: 0.183917 (0.080852)  NNZ: 16 (8)  Ttime: 1.4024 Vtime: 0.0511
Best: 7500000  Loss: 0.055032 Regul: 0.023438 Obj: 0.078470 (0.078470)  NNZ: 6 (6)  Ttime: 1.3992 Vtime: 0.0513
Stat: nPR #36 (#48) Dim/MaxDim [288/640] AUC: 0.978712 FPR95: 11.82 [saved]
Step: 7600000  Loss: 0.067852 Regul: 0.038623 Obj: 0.106475 (0.078470)  NNZ: 8 (6)  Ttime: 1.4017 Vtime: 0.0510
Step: 7700000  Loss: 0.083797 Regul: 0.039062 Obj: 0.122860 (0.078470)  NNZ: 9 (6)  Ttime: 1.3996 Vtime: 0.0519
Best: 7800000  Loss: 0.051802 Regul: 0.022119 Obj: 0.073921 (0.073921)  NNZ: 5 (5)  Ttime: 1.4036 Vtime: 0.0519
Stat: nPR #40 (#40) Dim/MaxDim [320/640] AUC: 0.980182 FPR95: 10.32 [saved]
Step: 7900000  Loss: 0.077732 Regul: 0.019727 Obj: 0.097459 (0.073921)  NNZ: 5 (5)  Ttime: 1.3981 Vtime: 0.0509
Step: 8000000  Loss: 0.057523 Regul: 0.034717 Obj: 0.092239 (0.073921)  NNZ: 7 (5)  Ttime: 1.4005 Vtime: 0.0517
Step: 8100000  Loss: 0.056913 Regul: 0.044580 Obj: 0.101493 (0.073921)  NNZ: 7 (5)  Ttime: 1.4066 Vtime: 0.0522
Step: 8200000  Loss: 0.073755 Regul: 0.065674 Obj: 0.139429 (0.073921)  NNZ: 11 (5)  Ttime: 1.3989 Vtime: 0.0510
Step: 8300000  Loss: 0.067050 Regul: 0.015967 Obj: 0.083016 (0.073921)  NNZ: 5 (5)  Ttime: 1.3980 Vtime: 0.0515
Step: 8400000  Loss: 0.070527 Regul: 0.032861 Obj: 0.103389 (0.073921)  NNZ: 7 (5)  Ttime: 1.4035 Vtime: 0.0516
Step: 8500000  Loss: 0.328942 Regul: 0.062158 Obj: 0.391100 (0.073921)  NNZ: 12 (5)  Ttime: 1.4032 Vtime: 0.0516
Step: 8600000  Loss: 0.073136 Regul: 0.050195 Obj: 0.123331 (0.073921)  NNZ: 8 (5)  Ttime: 1.4017 Vtime: 0.0515
Step: 8700000  Loss: 0.066169 Regul: 0.019800 Obj: 0.085968 (0.073921)  NNZ: 6 (5)  Ttime: 1.4004 Vtime: 0.0518
Step: 8800000  Loss: 0.079548 Regul: 0.033154 Obj: 0.112702 (0.073921)  NNZ: 6 (5)  Ttime: 1.3995 Vtime: 0.0512
Step: 8900000  Loss: 0.061290 Regul: 0.036255 Obj: 0.097545 (0.073921)  NNZ: 9 (5)  Ttime: 1.3994 Vtime: 0.0513
Best: 9000000  Loss: 0.055553 Regul: 0.017236 Obj: 0.072790 (0.072790)  NNZ: 6 (6)  Ttime: 1.3993 Vtime: 0.0518
Stat: nPR #36 (#48) Dim/MaxDim [288/640] AUC: 0.980044 FPR95: 10.41 [saved]
Step: 9100000  Loss: 0.070478 Regul: 0.042627 Obj: 0.113105 (0.072790)  NNZ: 8 (6)  Ttime: 1.3953 Vtime: 0.0511
Step: 9200000  Loss: 0.071009 Regul: 0.028394 Obj: 0.099402 (0.072790)  NNZ: 7 (6)  Ttime: 1.3968 Vtime: 0.0513
Step: 9300000  Loss: 0.073890 Regul: 0.035645 Obj: 0.109535 (0.072790)  NNZ: 7 (6)  Ttime: 1.3963 Vtime: 0.0513
Step: 9400000  Loss: 0.061604 Regul: 0.021582 Obj: 0.083186 (0.072790)  NNZ: 5 (6)  Ttime: 1.3978 Vtime: 0.0529
Step: 9500000  Loss: 0.073292 Regul: 0.023364 Obj: 0.096656 (0.072790)  NNZ: 4 (6)  Ttime: 1.3960 Vtime: 0.0509
Step: 9600000  Loss: 0.052022 Regul: 0.029590 Obj: 0.081612 (0.072790)  NNZ: 7 (6)  Ttime: 1.4006 Vtime: 0.0513
Step: 9700000  Loss: 0.105196 Regul: 0.030225 Obj: 0.135420 (0.072790)  NNZ: 6 (6)  Ttime: 1.3984 Vtime: 0.0517
Step: 9800000  Loss: 0.147432 Regul: 0.041333 Obj: 0.188765 (0.072790)  NNZ: 9 (6)  Ttime: 1.3971 Vtime: 0.0514
Step: 9900000  Loss: 0.075826 Regul: 0.053857 Obj: 0.129683 (0.072790)  NNZ: 8 (6)  Ttime: 1.4002 Vtime: 0.0512
Step: 10000000  Loss: 0.064381 Regul: 0.031470 Obj: 0.095851 (0.072790)  NNZ: 7 (6)  Ttime: 1.4026 Vtime: 0.0515
Step: 10100000  Loss: 0.075162 Regul: 0.017993 Obj: 0.093155 (0.072790)  NNZ: 5 (6)  Ttime: 1.4066 Vtime: 0.0521
Step: 10200000  Loss: 0.058672 Regul: 0.017554 Obj: 0.076226 (0.072790)  NNZ: 6 (6)  Ttime: 1.4005 Vtime: 0.0526
Step: 10300000  Loss: 0.079144 Regul: 0.054175 Obj: 0.133319 (0.072790)  NNZ: 9 (6)  Ttime: 1.4020 Vtime: 0.0513
Step: 10400000  Loss: 0.063845 Regul: 0.049902 Obj: 0.113748 (0.072790)  NNZ: 8 (6)  Ttime: 1.4028 Vtime: 0.0511
Step: 10500000  Loss: 0.081256 Regul: 0.051709 Obj: 0.132965 (0.072790)  NNZ: 10 (6)  Ttime: 1.4106 Vtime: 0.0519
Step: 10600000  Loss: 0.083611 Regul: 0.014575 Obj: 0.098186 (0.072790)  NNZ: 4 (6)  Ttime: 1.4030 Vtime: 0.0522
Step: 10700000  Loss: 0.074228 Regul: 0.045703 Obj: 0.119931 (0.072790)  NNZ: 8 (6)  Ttime: 1.4023 Vtime: 0.0518
Step: 10800000  Loss: 0.086077 Regul: 0.059888 Obj: 0.145965 (0.072790)  NNZ: 13 (6)  Ttime: 1.4011 Vtime: 0.0518
Step: 10900000  Loss: 0.068061 Regul: 0.036670 Obj: 0.104731 (0.072790)  NNZ: 7 (6)  Ttime: 1.3978 Vtime: 0.0505
Step: 11000000  Loss: 0.081433 Regul: 0.037402 Obj: 0.118835 (0.072790)  NNZ: 8 (6)  Ttime: 1.4061 Vtime: 0.0514
Step: 11100000  Loss: 0.068998 Regul: 0.022363 Obj: 0.091362 (0.072790)  NNZ: 5 (6)  Ttime: 1.4018 Vtime: 0.0516
Step: 11200000  Loss: 0.066843 Regul: 0.022705 Obj: 0.089548 (0.072790)  NNZ: 4 (6)  Ttime: 1.4034 Vtime: 0.0518
Step: 11300000  Loss: 0.062778 Regul: 0.042310 Obj: 0.105087 (0.072790)  NNZ: 8 (6)  Ttime: 1.3983 Vtime: 0.0522
Step: 11400000  Loss: 0.066083 Regul: 0.022803 Obj: 0.088885 (0.072790)  NNZ: 9 (6)  Ttime: 1.3975 Vtime: 0.0512
Step: 11500000  Loss: 0.082225 Regul: 0.024878 Obj: 0.107103 (0.072790)  NNZ: 6 (6)  Ttime: 1.3956 Vtime: 0.0515
Step: 11600000  Loss: 0.055044 Regul: 0.026025 Obj: 0.081069 (0.072790)  NNZ: 8 (6)  Ttime: 1.3988 Vtime: 0.0519
Step: 11700000  Loss: 0.082268 Regul: 0.031201 Obj: 0.113469 (0.072790)  NNZ: 5 (6)  Ttime: 1.4004 Vtime: 0.0513
Step: 11800000  Loss: 0.054146 Regul: 0.025488 Obj: 0.079635 (0.072790)  NNZ: 6 (6)  Ttime: 1.3998 Vtime: 0.0518
Step: 11900000  Loss: 0.103161 Regul: 0.037402 Obj: 0.140563 (0.072790)  NNZ: 10 (6)  Ttime: 1.4000 Vtime: 0.0518
Step: 12000000  Loss: 0.068616 Regul: 0.035669 Obj: 0.104285 (0.072790)  NNZ: 6 (6)  Ttime: 1.3995 Vtime: 0.0514
Step: 12100000  Loss: 0.083507 Regul: 0.039429 Obj: 0.122936 (0.072790)  NNZ: 7 (6)  Ttime: 1.3987 Vtime: 0.0517
Step: 12200000  Loss: 0.075207 Regul: 0.021191 Obj: 0.096398 (0.072790)  NNZ: 9 (6)  Ttime: 1.3991 Vtime: 0.0518
Step: 12300000  Loss: 0.067069 Regul: 0.040796 Obj: 0.107865 (0.072790)  NNZ: 8 (6)  Ttime: 1.4019 Vtime: 0.0523
Step: 12400000  Loss: 0.066895 Regul: 0.055835 Obj: 0.122730 (0.072790)  NNZ: 11 (6)  Ttime: 1.4002 Vtime: 0.0518
Step: 12500000  Loss: 0.078304 Regul: 0.028003 Obj: 0.106307 (0.072790)  NNZ: 10 (6)  Ttime: 1.4003 Vtime: 0.0517
Step: 12600000  Loss: 0.109240 Regul: 0.076050 Obj: 0.185290 (0.072790)  NNZ: 12 (6)  Ttime: 1.3990 Vtime: 0.0518
Step: 12700000  Loss: 0.145029 Regul: 0.034473 Obj: 0.179502 (0.072790)  NNZ: 8 (6)  Ttime: 1.4047 Vtime: 0.0510
Step: 12800000  Loss: 0.076006 Regul: 0.041089 Obj: 0.117095 (0.072790)  NNZ: 9 (6)  Ttime: 1.3964 Vtime: 0.0516
Step: 12900000  Loss: 0.078158 Regul: 0.053955 Obj: 0.132113 (0.072790)  NNZ: 9 (6)  Ttime: 1.3999 Vtime: 0.0511
Step: 13000000  Loss: 0.072332 Regul: 0.026733 Obj: 0.099066 (0.072790)  NNZ: 7 (6)  Ttime: 1.3946 Vtime: 0.0513
Step: 13100000  Loss: 0.063534 Regul: 0.047998 Obj: 0.111532 (0.072790)  NNZ: 10 (6)  Ttime: 1.3998 Vtime: 0.0510
Step: 13200000  Loss: 0.063071 Regul: 0.042627 Obj: 0.105698 (0.072790)  NNZ: 8 (6)  Ttime: 1.3952 Vtime: 0.0514
Step: 13300000  Loss: 0.058142 Regul: 0.027026 Obj: 0.085168 (0.072790)  NNZ: 8 (6)  Ttime: 1.4032 Vtime: 0.0519
Step: 13400000  Loss: 0.059710 Regul: 0.018408 Obj: 0.078118 (0.072790)  NNZ: 8 (6)  Ttime: 1.3968 Vtime: 0.0513
Step: 13500000  Loss: 0.067837 Regul: 0.039697 Obj: 0.107535 (0.072790)  NNZ: 7 (6)  Ttime: 1.4009 Vtime: 0.0515
Step: 13600000  Loss: 0.085075 Regul: 0.046338 Obj: 0.131413 (0.072790)  NNZ: 10 (6)  Ttime: 1.4050 Vtime: 0.0514
Step: 13700000  Loss: 0.058849 Regul: 0.021094 Obj: 0.079942 (0.072790)  NNZ: 8 (6)  Ttime: 1.3975 Vtime: 0.0520
Step: 13800000  Loss: 0.078316 Regul: 0.021704 Obj: 0.100020 (0.072790)  NNZ: 6 (6)  Ttime: 1.4011 Vtime: 0.0526
Step: 13900000  Loss: 0.063260 Regul: 0.027466 Obj: 0.090726 (0.072790)  NNZ: 6 (6)  Ttime: 1.4032 Vtime: 0.0522
Step: 14000000  Loss: 0.075563 Regul: 0.038428 Obj: 0.113990 (0.072790)  NNZ: 9 (6)  Ttime: 1.3951 Vtime: 0.0518
Step: 14100000  Loss: 0.179685 Regul: 0.031274 Obj: 0.210960 (0.072790)  NNZ: 8 (6)  Ttime: 1.4010 Vtime: 0.0522
Step: 14200000  Loss: 0.060118 Regul: 0.045166 Obj: 0.105284 (0.072790)  NNZ: 12 (6)  Ttime: 1.3986 Vtime: 0.0514
Step: 14300000  Loss: 0.079967 Regul: 0.025488 Obj: 0.105456 (0.072790)  NNZ: 8 (6)  Ttime: 1.4029 Vtime: 0.0522
Step: 14400000  Loss: 0.061722 Regul: 0.026196 Obj: 0.087919 (0.072790)  NNZ: 7 (6)  Ttime: 1.3975 Vtime: 0.0515
Step: 14500000  Loss: 0.085183 Regul: 0.026440 Obj: 0.111623 (0.072790)  NNZ: 7 (6)  Ttime: 1.4011 Vtime: 0.0514
Step: 14600000  Loss: 0.058408 Regul: 0.047241 Obj: 0.105649 (0.072790)  NNZ: 13 (6)  Ttime: 1.4013 Vtime: 0.0518
Step: 14700000  Loss: 0.087928 Regul: 0.041821 Obj: 0.129749 (0.072790)  NNZ: 13 (6)  Ttime: 1.3998 Vtime: 0.0523
Step: 14800000  Loss: 0.064566 Regul: 0.051587 Obj: 0.116153 (0.072790)  NNZ: 9 (6)  Ttime: 1.3972 Vtime: 0.0529
Step: 14900000  Loss: 0.064938 Regul: 0.049878 Obj: 0.114816 (0.072790)  NNZ: 9 (6)  Ttime: 1.4049 Vtime: 0.0509
Step: 15000000  Loss: 0.059596 Regul: 0.031226 Obj: 0.090821 (0.072790)  NNZ: 7 (6)  Ttime: 1.3944 Vtime: 0.0522
Step: 15100000  Loss: 0.072995 Regul: 0.052905 Obj: 0.125900 (0.072790)  NNZ: 11 (6)  Ttime: 1.3942 Vtime: 0.0512
Step: 15200000  Loss: 0.078455 Regul: 0.049780 Obj: 0.128235 (0.072790)  NNZ: 8 (6)  Ttime: 1.4019 Vtime: 0.0508
Step: 15300000  Loss: 0.076831 Regul: 0.062720 Obj: 0.139551 (0.072790)  NNZ: 11 (6)  Ttime: 1.3993 Vtime: 0.0519
Step: 15400000  Loss: 0.071423 Regul: 0.044604 Obj: 0.116028 (0.072790)  NNZ: 8 (6)  Ttime: 1.3985 Vtime: 0.0514
Step: 15500000  Loss: 0.127016 Regul: 0.030054 Obj: 0.157070 (0.072790)  NNZ: 7 (6)  Ttime: 1.3986 Vtime: 0.0511
Step: 15600000  Loss: 0.093611 Regul: 0.034497 Obj: 0.128108 (0.072790)  NNZ: 11 (6)  Ttime: 1.3974 Vtime: 0.0515
Step: 15700000  Loss: 0.066941 Regul: 0.034546 Obj: 0.101487 (0.072790)  NNZ: 7 (6)  Ttime: 1.4068 Vtime: 0.0510
Step: 15800000  Loss: 0.070300 Regul: 0.024658 Obj: 0.094958 (0.072790)  NNZ: 6 (6)  Ttime: 1.4020 Vtime: 0.0517
Step: 15900000  Loss: 0.080232 Regul: 0.057935 Obj: 0.138167 (0.072790)  NNZ: 15 (6)  Ttime: 1.4143 Vtime: 0.0512
Step: 16000000  Loss: 0.094587 Regul: 0.063940 Obj: 0.158528 (0.072790)  NNZ: 10 (6)  Ttime: 1.4051 Vtime: 0.0509
Step: 16100000  Loss: 0.092849 Regul: 0.014795 Obj: 0.107644 (0.072790)  NNZ: 3 (6)  Ttime: 1.4002 Vtime: 0.0508
Step: 16200000  Loss: 0.069114 Regul: 0.045947 Obj: 0.115062 (0.072790)  NNZ: 8 (6)  Ttime: 1.4003 Vtime: 0.0512
Step: 16300000  Loss: 0.075214 Regul: 0.041577 Obj: 0.116791 (0.072790)  NNZ: 6 (6)  Ttime: 1.3966 Vtime: 0.0524
Step: 16400000  Loss: 0.056624 Regul: 0.030762 Obj: 0.087386 (0.072790)  NNZ: 8 (6)  Ttime: 1.3954 Vtime: 0.0522
Step: 16500000  Loss: 0.120481 Regul: 0.045361 Obj: 0.165842 (0.072790)  NNZ: 12 (6)  Ttime: 1.4016 Vtime: 0.0513
