mu: 0.004 gamma: 0.04 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 0.427114 Regul: 0.027494 Obj: 0.454609 (0.454609)  NNZ: 13 (13)  Ttime: 1.4049 Vtime: 0.2070
Stat: nPR #92 (#104) Dim/MaxDim [736/640] AUC: 0.976787 FPR95: 11.46
Step: 200000  Loss: 0.455325 Regul: 0.032614 Obj: 0.487940 (0.454609)  NNZ: 14 (13)  Ttime: 1.4202 Vtime: 0.0510
Best: 300000  Loss: 0.347967 Regul: 0.026119 Obj: 0.374086 (0.374086)  NNZ: 16 (16)  Ttime: 1.4069 Vtime: 0.0515
Stat: nPR #96 (#128) Dim/MaxDim [768/640] AUC: 0.978945 FPR95: 9.38
Best: 400000  Loss: 0.357722 Regul: 0.016361 Obj: 0.374083 (0.374083)  NNZ: 11 (11)  Ttime: 1.4110 Vtime: 0.0526
Stat: nPR #76 (#88) Dim/MaxDim [608/640] AUC: 0.967110 FPR95: 19.59 [saved]
Best: 500000  Loss: 0.197123 Regul: 0.013433 Obj: 0.210556 (0.210556)  NNZ: 12 (12)  Ttime: 1.3884 Vtime: 0.0509
Stat: nPR #80 (#96) Dim/MaxDim [640/640] AUC: 0.977021 FPR95: 10.80 [saved]
Step: 600000  Loss: 0.380121 Regul: 0.030895 Obj: 0.411016 (0.210556)  NNZ: 18 (12)  Ttime: 1.3899 Vtime: 0.0516
Best: 700000  Loss: 0.132415 Regul: 0.007968 Obj: 0.140383 (0.140383)  NNZ: 9 (9)  Ttime: 1.3865 Vtime: 0.0511
Stat: nPR #56 (#72) Dim/MaxDim [448/640] AUC: 0.978028 FPR95: 10.17 [saved]
Step: 800000  Loss: 0.423041 Regul: 0.018657 Obj: 0.441698 (0.140383)  NNZ: 15 (9)  Ttime: 1.3952 Vtime: 0.0511
Best: 900000  Loss: 0.109260 Regul: 0.006473 Obj: 0.115733 (0.115733)  NNZ: 9 (9)  Ttime: 1.3832 Vtime: 0.0515
Stat: nPR #60 (#72) Dim/MaxDim [480/640] AUC: 0.978100 FPR95: 9.92 [saved]
Step: 1000000  Loss: 0.203554 Regul: 0.012195 Obj: 0.215748 (0.115733)  NNZ: 10 (9)  Ttime: 1.3845 Vtime: 0.0515
Step: 1100000  Loss: 0.116173 Regul: 0.006065 Obj: 0.122238 (0.115733)  NNZ: 6 (9)  Ttime: 1.3845 Vtime: 0.0510
