mu: 0.025 gamma: 0.03 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 0.161128 Regul: 0.055434 Obj: 0.216563 (0.216563)  NNZ: 9 (9)  Ttime: 1.4171 Vtime: 0.2149
Stat: nPR #60 (#72) Dim/MaxDim [480/640] AUC: 0.976452 FPR95: 11.67 [saved]
Best: 200000  Loss: 0.130754 Regul: 0.059674 Obj: 0.190428 (0.190428)  NNZ: 5 (5)  Ttime: 1.4208 Vtime: 0.0514
Stat: nPR #40 (#40) Dim/MaxDim [320/640] AUC: 0.980713 FPR95: 8.32 [saved]
Step: 300000  Loss: 0.233746 Regul: 0.058928 Obj: 0.292674 (0.190428)  NNZ: 6 (5)  Ttime: 1.4203 Vtime: 0.0522
Best: 400000  Loss: 0.137866 Regul: 0.046126 Obj: 0.183992 (0.183992)  NNZ: 6 (6)  Ttime: 1.4224 Vtime: 0.0518
Stat: nPR #44 (#48) Dim/MaxDim [352/640] AUC: 0.976235 FPR95: 11.53 [saved]
Best: 500000  Loss: 0.140607 Regul: 0.039832 Obj: 0.180439 (0.180439)  NNZ: 5 (5)  Ttime: 1.4171 Vtime: 0.0515
Stat: nPR #32 (#40) Dim/MaxDim [256/640] AUC: 0.973598 FPR95: 14.08 [saved]
Step: 600000  Loss: 0.276942 Regul: 0.124831 Obj: 0.401773 (0.180439)  NNZ: 11 (5)  Ttime: 1.4156 Vtime: 0.0507
Step: 700000  Loss: 0.183345 Regul: 0.057315 Obj: 0.240660 (0.180439)  NNZ: 6 (5)  Ttime: 1.4147 Vtime: 0.0517
Best: 800000  Loss: 0.070977 Regul: 0.018715 Obj: 0.089692 (0.089692)  NNZ: 3 (3)  Ttime: 1.4217 Vtime: 0.0514
Stat: nPR #20 (#24) Dim/MaxDim [160/640] AUC: 0.977437 FPR95: 11.20 [saved]
Step: 900000  Loss: 0.099848 Regul: 0.007733 Obj: 0.107581 (0.089692)  NNZ: 2 (3)  Ttime: 1.4135 Vtime: 0.0515
Step: 1000000  Loss: 0.171083 Regul: 0.068137 Obj: 0.239219 (0.089692)  NNZ: 9 (3)  Ttime: 1.4108 Vtime: 0.0513
Step: 1100000  Loss: 0.127009 Regul: 0.032048 Obj: 0.159057 (0.089692)  NNZ: 7 (3)  Ttime: 1.4278 Vtime: 0.0521
Step: 1200000  Loss: 0.394499 Regul: 0.145323 Obj: 0.539822 (0.089692)  NNZ: 16 (3)  Ttime: 1.4140 Vtime: 0.0513
Step: 1300000  Loss: 0.188108 Regul: 0.059055 Obj: 0.247163 (0.089692)  NNZ: 13 (3)  Ttime: 1.4118 Vtime: 0.0514
Step: 1400000  Loss: 0.237812 Regul: 0.017403 Obj: 0.255215 (0.089692)  NNZ: 4 (3)  Ttime: 1.4215 Vtime: 0.0514
Step: 1500000  Loss: 0.190797 Regul: 0.066852 Obj: 0.257649 (0.089692)  NNZ: 8 (3)  Ttime: 1.4261 Vtime: 0.0521
Step: 1600000  Loss: 0.122156 Regul: 0.038080 Obj: 0.160235 (0.089692)  NNZ: 8 (3)  Ttime: 1.4255 Vtime: 0.0519
Step: 1700000  Loss: 0.156036 Regul: 0.016052 Obj: 0.172089 (0.089692)  NNZ: 4 (3)  Ttime: 1.4118 Vtime: 0.0510
Step: 1800000  Loss: 0.078676 Regul: 0.023291 Obj: 0.101967 (0.089692)  NNZ: 5 (3)  Ttime: 1.4179 Vtime: 0.0515
Step: 1900000  Loss: 0.086255 Regul: 0.019858 Obj: 0.106113 (0.089692)  NNZ: 6 (3)  Ttime: 1.4239 Vtime: 0.0517
Step: 2000000  Loss: 0.086147 Regul: 0.022177 Obj: 0.108324 (0.089692)  NNZ: 5 (3)  Ttime: 1.4198 Vtime: 0.0511
Step: 2100000  Loss: 0.080993 Regul: 0.025781 Obj: 0.106775 (0.089692)  NNZ: 6 (3)  Ttime: 1.4140 Vtime: 0.0529
Step: 2200000  Loss: 0.081108 Regul: 0.024844 Obj: 0.105952 (0.089692)  NNZ: 7 (3)  Ttime: 1.4084 Vtime: 0.0514
Step: 2300000  Loss: 0.105466 Regul: 0.035229 Obj: 0.140696 (0.089692)  NNZ: 8 (3)  Ttime: 1.4238 Vtime: 0.0521
Step: 2400000  Loss: 0.097212 Regul: 0.035822 Obj: 0.133034 (0.089692)  NNZ: 8 (3)  Ttime: 1.4188 Vtime: 0.0512
Step: 2500000  Loss: 0.113397 Regul: 0.029706 Obj: 0.143102 (0.089692)  NNZ: 7 (3)  Ttime: 1.4156 Vtime: 0.0515
Step: 2600000  Loss: 0.111205 Regul: 0.033548 Obj: 0.144753 (0.089692)  NNZ: 6 (3)  Ttime: 1.4140 Vtime: 0.0510
Step: 2700000  Loss: 0.107739 Regul: 0.035080 Obj: 0.142819 (0.089692)  NNZ: 8 (3)  Ttime: 1.4203 Vtime: 0.0516
Best: 2800000  Loss: 0.060857 Regul: 0.019073 Obj: 0.079930 (0.079930)  NNZ: 6 (6)  Ttime: 1.4220 Vtime: 0.0518
Stat: nPR #44 (#48) Dim/MaxDim [352/640] AUC: 0.980475 FPR95: 8.85 [saved]
Step: 2900000  Loss: 0.086170 Regul: 0.021042 Obj: 0.107212 (0.079930)  NNZ: 6 (6)  Ttime: 1.4149 Vtime: 0.0517
Step: 3000000  Loss: 0.172336 Regul: 0.079639 Obj: 0.251975 (0.079930)  NNZ: 12 (6)  Ttime: 1.4260 Vtime: 0.0522
Step: 3100000  Loss: 0.069771 Regul: 0.023010 Obj: 0.092782 (0.079930)  NNZ: 6 (6)  Ttime: 1.4217 Vtime: 0.0512
Step: 3200000  Loss: 0.286108 Regul: 0.018686 Obj: 0.304794 (0.079930)  NNZ: 6 (6)  Ttime: 1.4111 Vtime: 0.0512
Step: 3300000  Loss: 0.129842 Regul: 0.046191 Obj: 0.176034 (0.079930)  NNZ: 9 (6)  Ttime: 1.4046 Vtime: 0.0514
Step: 3400000  Loss: 0.125615 Regul: 0.045950 Obj: 0.171565 (0.079930)  NNZ: 9 (6)  Ttime: 1.4215 Vtime: 0.0516
Step: 3500000  Loss: 0.125380 Regul: 0.040781 Obj: 0.166161 (0.079930)  NNZ: 6 (6)  Ttime: 1.4210 Vtime: 0.0517
Step: 3600000  Loss: 0.206088 Regul: 0.033719 Obj: 0.239807 (0.079930)  NNZ: 10 (6)  Ttime: 1.4122 Vtime: 0.0520
Step: 3700000  Loss: 0.090395 Regul: 0.032147 Obj: 0.122542 (0.079930)  NNZ: 8 (6)  Ttime: 1.4157 Vtime: 0.0518
Step: 3800000  Loss: 0.096992 Regul: 0.025748 Obj: 0.122740 (0.079930)  NNZ: 5 (6)  Ttime: 1.4236 Vtime: 0.0522
Step: 3900000  Loss: 0.067837 Regul: 0.021866 Obj: 0.089703 (0.079930)  NNZ: 8 (6)  Ttime: 1.4197 Vtime: 0.0518
Step: 4000000  Loss: 0.180314 Regul: 0.027554 Obj: 0.207868 (0.079930)  NNZ: 7 (6)  Ttime: 1.4162 Vtime: 0.0509
Step: 4100000  Loss: 0.163186 Regul: 0.051956 Obj: 0.215143 (0.079930)  NNZ: 12 (6)  Ttime: 1.4125 Vtime: 0.0517
Step: 4200000  Loss: 0.096418 Regul: 0.030316 Obj: 0.126734 (0.079930)  NNZ: 11 (6)  Ttime: 1.4248 Vtime: 0.0519
Best: 4300000  Loss: 0.054027 Regul: 0.011853 Obj: 0.065880 (0.065880)  NNZ: 4 (4)  Ttime: 1.4182 Vtime: 0.0522
Stat: nPR #28 (#32) Dim/MaxDim [224/640] AUC: 0.979880 FPR95: 8.65 [saved]
Step: 4400000  Loss: 0.073377 Regul: 0.019299 Obj: 0.092676 (0.065880)  NNZ: 7 (4)  Ttime: 1.4240 Vtime: 0.0516
Step: 4500000  Loss: 0.170179 Regul: 0.026807 Obj: 0.196986 (0.065880)  NNZ: 8 (4)  Ttime: 1.4252 Vtime: 0.0519
Step: 4600000  Loss: 0.102382 Regul: 0.031281 Obj: 0.133662 (0.065880)  NNZ: 6 (4)  Ttime: 1.4233 Vtime: 0.0522
