mu: 0.03 gamma: 0.02 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 0.587896 Regul: 0.229628 Obj: 0.817524 (0.817524)  NNZ: 14 (14)  Ttime: 1.4193 Vtime: 0.2645
Stat: nPR #76 (#112) Dim/MaxDim [608/640] AUC: 0.969495 FPR95: 17.58 [saved]
Best: 200000  Loss: 0.326558 Regul: 0.077417 Obj: 0.403975 (0.403975)  NNZ: 7 (7)  Ttime: 1.4099 Vtime: 0.0519
Stat: nPR #56 (#56) Dim/MaxDim [448/640] AUC: 0.960891 FPR95: 23.56 [saved]
Best: 300000  Loss: 0.275099 Regul: 0.063620 Obj: 0.338719 (0.338719)  NNZ: 7 (7)  Ttime: 1.4080 Vtime: 0.0517
Stat: nPR #48 (#56) Dim/MaxDim [384/640] AUC: 0.961421 FPR95: 23.40 [saved]
Step: 400000  Loss: 0.410425 Regul: 0.122767 Obj: 0.533192 (0.338719)  NNZ: 7 (7)  Ttime: 1.4049 Vtime: 0.0517
Best: 500000  Loss: 0.169143 Regul: 0.042850 Obj: 0.211993 (0.211993)  NNZ: 3 (3)  Ttime: 1.4085 Vtime: 0.0517
Stat: nPR #20 (#24) Dim/MaxDim [160/640] AUC: 0.966205 FPR95: 19.91 [saved]
Best: 600000  Loss: 0.147440 Regul: 0.023295 Obj: 0.170735 (0.170735)  NNZ: 3 (3)  Ttime: 1.4088 Vtime: 0.0508
Stat: nPR #24 (#24) Dim/MaxDim [192/640] AUC: 0.957884 FPR95: 26.08 [saved]
Step: 700000  Loss: 0.228781 Regul: 0.021471 Obj: 0.250252 (0.170735)  NNZ: 1 (3)  Ttime: 1.4063 Vtime: 0.0511
Step: 800000  Loss: 0.763079 Regul: 0.176133 Obj: 0.939212 (0.170735)  NNZ: 10 (3)  Ttime: 1.4079 Vtime: 0.0510
Step: 900000  Loss: 0.335987 Regul: 0.076113 Obj: 0.412100 (0.170735)  NNZ: 4 (3)  Ttime: 1.4108 Vtime: 0.0517
Step: 1000000  Loss: 0.305715 Regul: 0.108208 Obj: 0.413923 (0.170735)  NNZ: 8 (3)  Ttime: 1.4101 Vtime: 0.0512
Step: 1100000  Loss: 0.546417 Regul: 0.131971 Obj: 0.678388 (0.170735)  NNZ: 8 (3)  Ttime: 1.4077 Vtime: 0.0512
Step: 1200000  Loss: 0.211027 Regul: 0.080065 Obj: 0.291092 (0.170735)  NNZ: 9 (3)  Ttime: 1.4107 Vtime: 0.0518
Step: 1300000  Loss: 0.195969 Regul: 0.063904 Obj: 0.259873 (0.170735)  NNZ: 8 (3)  Ttime: 1.4059 Vtime: 0.0516
Step: 1400000  Loss: 0.219689 Regul: 0.068379 Obj: 0.288068 (0.170735)  NNZ: 8 (3)  Ttime: 1.4085 Vtime: 0.0512
Step: 1500000  Loss: 0.259677 Regul: 0.082427 Obj: 0.342104 (0.170735)  NNZ: 11 (3)  Ttime: 1.4098 Vtime: 0.0515
Step: 1600000  Loss: 0.480153 Regul: 0.104333 Obj: 0.584486 (0.170735)  NNZ: 7 (3)  Ttime: 1.4086 Vtime: 0.0510
Step: 1700000  Loss: 0.277478 Regul: 0.067214 Obj: 0.344693 (0.170735)  NNZ: 5 (3)  Ttime: 1.4081 Vtime: 0.0515
Step: 1800000  Loss: 0.357378 Regul: 0.075714 Obj: 0.433092 (0.170735)  NNZ: 9 (3)  Ttime: 1.4084 Vtime: 0.0518
Step: 1900000  Loss: 0.182701 Regul: 0.028652 Obj: 0.211353 (0.170735)  NNZ: 4 (3)  Ttime: 1.4127 Vtime: 0.0517
Step: 2000000  Loss: 0.223874 Regul: 0.031978 Obj: 0.255852 (0.170735)  NNZ: 5 (3)  Ttime: 1.4076 Vtime: 0.0524
Best: 2100000  Loss: 0.107940 Regul: 0.015176 Obj: 0.123116 (0.123116)  NNZ: 3 (3)  Ttime: 1.4081 Vtime: 0.0512
Stat: nPR #24 (#24) Dim/MaxDim [192/640] AUC: 0.961762 FPR95: 22.81 [saved]
Step: 2200000  Loss: 0.107461 Regul: 0.025605 Obj: 0.133067 (0.123116)  NNZ: 6 (3)  Ttime: 1.4086 Vtime: 0.0511
Step: 2300000  Loss: 0.164261 Regul: 0.024697 Obj: 0.188958 (0.123116)  NNZ: 4 (3)  Ttime: 1.4088 Vtime: 0.0522
Step: 2400000  Loss: 0.127706 Regul: 0.018801 Obj: 0.146507 (0.123116)  NNZ: 5 (3)  Ttime: 1.4137 Vtime: 0.0514
Step: 2500000  Loss: 0.189105 Regul: 0.027686 Obj: 0.216790 (0.123116)  NNZ: 6 (3)  Ttime: 1.4069 Vtime: 0.0512
Step: 2600000  Loss: 0.159959 Regul: 0.030234 Obj: 0.190193 (0.123116)  NNZ: 5 (3)  Ttime: 1.4105 Vtime: 0.0513
Step: 2700000  Loss: 0.196567 Regul: 0.057239 Obj: 0.253806 (0.123116)  NNZ: 9 (3)  Ttime: 1.4079 Vtime: 0.0511
Step: 2800000  Loss: 0.149633 Regul: 0.048794 Obj: 0.198426 (0.123116)  NNZ: 8 (3)  Ttime: 1.4106 Vtime: 0.0513
Step: 2900000  Loss: 0.133889 Regul: 0.037690 Obj: 0.171579 (0.123116)  NNZ: 6 (3)  Ttime: 1.4091 Vtime: 0.0515
