mu: 0.025 gamma: 0.075 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 0.120754 Regul: 0.013301 Obj: 0.134054 (0.134054)  NNZ: 2 (2)  Ttime: 1.4178 Vtime: 0.2478
Stat: nPR #8 (#16) Dim/MaxDim [64/640] AUC: 0.958409 FPR95: 24.53 [saved]
Step: 200000  Loss: 0.361396 Regul: 0.106423 Obj: 0.467819 (0.134054)  NNZ: 15 (2)  Ttime: 1.4145 Vtime: 0.0517
Best: 300000  Loss: 0.092007 Regul: 0.012326 Obj: 0.104333 (0.104333)  NNZ: 5 (5)  Ttime: 1.4140 Vtime: 0.0510
Stat: nPR #32 (#40) Dim/MaxDim [256/640] AUC: 0.966096 FPR95: 19.87 [saved]
Step: 400000  Loss: 0.173797 Regul: 0.037720 Obj: 0.211517 (0.104333)  NNZ: 7 (5)  Ttime: 1.4131 Vtime: 0.0512
Step: 500000  Loss: 0.096906 Regul: 0.016925 Obj: 0.113831 (0.104333)  NNZ: 6 (5)  Ttime: 1.4118 Vtime: 0.0513
Step: 600000  Loss: 0.113863 Regul: 0.024369 Obj: 0.138232 (0.104333)  NNZ: 8 (5)  Ttime: 1.4125 Vtime: 0.0513
Step: 700000  Loss: 0.249866 Regul: 0.022435 Obj: 0.272301 (0.104333)  NNZ: 8 (5)  Ttime: 1.4160 Vtime: 0.0515
Step: 800000  Loss: 0.149951 Regul: 0.020292 Obj: 0.170243 (0.104333)  NNZ: 7 (5)  Ttime: 1.4559 Vtime: 0.0524
Step: 900000  Loss: 0.211387 Regul: 0.053246 Obj: 0.264633 (0.104333)  NNZ: 10 (5)  Ttime: 1.4250 Vtime: 0.0511
Step: 1000000  Loss: 0.148761 Regul: 0.039845 Obj: 0.188607 (0.104333)  NNZ: 12 (5)  Ttime: 1.4223 Vtime: 0.0522
Step: 1100000  Loss: 0.185720 Regul: 0.036417 Obj: 0.222137 (0.104333)  NNZ: 10 (5)  Ttime: 1.4195 Vtime: 0.0512
Step: 1200000  Loss: 0.149128 Regul: 0.029630 Obj: 0.178758 (0.104333)  NNZ: 7 (5)  Ttime: 1.4189 Vtime: 0.0512
Step: 1300000  Loss: 0.091655 Regul: 0.013444 Obj: 0.105098 (0.104333)  NNZ: 7 (5)  Ttime: 1.4189 Vtime: 0.0524
Step: 1400000  Loss: 0.123850 Regul: 0.024876 Obj: 0.148727 (0.104333)  NNZ: 9 (5)  Ttime: 1.4195 Vtime: 0.0518
Step: 1500000  Loss: 0.161212 Regul: 0.041745 Obj: 0.202957 (0.104333)  NNZ: 12 (5)  Ttime: 1.4223 Vtime: 0.0521
Step: 1600000  Loss: 0.155969 Regul: 0.030250 Obj: 0.186219 (0.104333)  NNZ: 9 (5)  Ttime: 1.4197 Vtime: 0.0508
