mu: 0.002 gamma: 0.025 nIters: 50000000
Load PRParams.
Load RingParams.
Load Labels: 500000
Load Distances: 500000 x 5120
0...10...20...30...40...50...60...70...80...90...100 - done.
Positive samples #250000
Negative samples #250000
Positive train #200000
Negative train #200000
Positive valid #50000
Negative valid #50000

Found GPU: GeForce GTX 970
Compute Capability: 5.2

Best: 100000  Loss: 0.606278 Regul: 0.016514 Obj: 0.622792 (0.622792)  NNZ: 12 (12)  Ttime: 1.4120 Vtime: 0.2133
Stat: nPR #72 (#96) Dim/MaxDim [576/640] AUC: 0.966681 FPR95: 18.75 [saved]
Best: 200000  Loss: 0.381110 Regul: 0.008713 Obj: 0.389823 (0.389823)  NNZ: 6 (6)  Ttime: 1.4129 Vtime: 0.0516
Stat: nPR #48 (#48) Dim/MaxDim [384/640] AUC: 0.969307 FPR95: 17.86 [saved]
Step: 300000  Loss: 0.548355 Regul: 0.010103 Obj: 0.558458 (0.389823)  NNZ: 10 (6)  Ttime: 1.4053 Vtime: 0.0505
Best: 400000  Loss: 0.370882 Regul: 0.008160 Obj: 0.379042 (0.379042)  NNZ: 7 (7)  Ttime: 1.3963 Vtime: 0.0499
Stat: nPR #52 (#56) Dim/MaxDim [416/640] AUC: 0.961819 FPR95: 22.11 [saved]
Best: 500000  Loss: 0.132675 Regul: 0.002156 Obj: 0.134830 (0.134830)  NNZ: 3 (3)  Ttime: 1.4050 Vtime: 0.0502
Stat: nPR #20 (#24) Dim/MaxDim [160/640] AUC: 0.967309 FPR95: 18.99 [saved]
Step: 600000  Loss: 0.207144 Regul: 0.003942 Obj: 0.211086 (0.134830)  NNZ: 11 (3)  Ttime: 1.4040 Vtime: 0.0503
Step: 700000  Loss: 0.589434 Regul: 0.002462 Obj: 0.591896 (0.134830)  NNZ: 4 (3)  Ttime: 1.4110 Vtime: 0.0499
Step: 800000  Loss: 0.600836 Regul: 0.007465 Obj: 0.608301 (0.134830)  NNZ: 10 (3)  Ttime: 1.4021 Vtime: 0.0504
